Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
56,14.825219631195068,15.612536191940308,15.93729305267334,16.528688669204712,16.896591663360596,16.844340324401855,16.836994171142578,16.724200963974,16.516366004943848,352.4653642177582,22.998477697372437,15.393957138061523,16.83927822113037,15.167114496231079
57,13.971547842025757,15.267723798751831,15.692876815795898,16.179406881332397,16.434349060058594,16.631819248199463,16.63554048538208,16.514551162719727,16.673850774765015,396.92059445381165,23.154970407485962,15.316195964813232,16.807902574539185,15.349506139755249
58,14.671474933624268,15.486461400985718,15.795339107513428,16.368358850479126,16.731523752212524,16.744802951812744,18.316268920898438,16.580865383148193,16.416490077972412,350.9729788303375,22.821399927139282,15.24876880645752,16.76726245880127,15.138731002807617
59,14.592689752578735,15.352734327316284,15.557105541229248,16.112762451171875,16.3403422832489,16.349704265594482,16.467288970947266,16.423808336257935,15.8950674533844,379.95944690704346,22.9079487323761,15.011971950531006,16.115187883377075,14.554299354553223
60,15.100030183792114,15.598086833953857,15.857070446014404,16.470085859298706,16.795756340026855,16.814592123031616,18.380362272262573,16.72824239730835,15.762808561325073,386.36902141571045,23.336143970489502,15.613763570785522,16.789348363876343,15.079509496688843
61,14.28817081451416,15.233529567718506,18.062795877456665,15.997902393341064,16.26447820663452,16.27639126777649,16.295214414596558,16.556233406066895,16.350979328155518,367.76469349861145,22.861271858215332,15.09377121925354,16.19486165046692,14.835756301879883
62,14.624737024307251,15.124053955078125,15.46481990814209,15.91028356552124,16.106430053710938,16.111433029174805,16.21142888069153,16.176137924194336,15.914876222610474,338.2351975440979,22.434332609176636,14.802024364471436,15.928504467010498,14.685772895812988
63,14.806462287902832,15.579789638519287,15.845845222473145,16.43245220184326,16.877511501312256,16.810148239135742,16.683087825775146,16.796645641326904,16.025233507156372,390.17230343818665,23.260426998138428,15.614354610443115,16.822071075439453,15.07900071144104
64,14.974158763885498,15.812139749526978,16.146023511886597,16.73650598526001,17.123403072357178,17.081867933273315,17.070801973342896,16.976230144500732,16.751423120498657,352.6798176765442,23.470445156097412,15.636029958724976,17.013776063919067,15.356709480285645
65,14.643489837646484,15.340126276016235,15.571704387664795,15.958105087280273,16.27547264099121,16.29886221885681,16.29909634590149,16.303054332733154,16.30440378189087,313.4879229068756,22.629660606384277,15.015992164611816,16.549411058425903,15.012359619140625
66,14.583544969558716,15.090064764022827,15.317164897918701,15.809295892715454,16.023923873901367,15.994285583496094,16.09358549118042,16.061366081237793,15.824988842010498,335.55060267448425,22.496655225753784,14.720651388168335,15.89481520652771,14.627074003219604
67,14.859227180480957,15.645662307739258,15.8736412525177,16.257428884506226,16.58169651031494,16.579556226730347,16.574273347854614,16.58493733406067,16.583563327789307,313.5029752254486,23.165081024169922,15.306456565856934,16.78948187828064,15.27420949935913
68,14.462011814117432,15.607126712799072,15.923017024993896,16.49958086013794,16.856594800949097,16.922619819641113,16.867759704589844,16.764270067214966,16.74863576889038,352.1478567123413,23.107353925704956,15.348835229873657,16.898079872131348,15.368831872940063
69,14.723199844360352,15.441398859024048,15.675379991531372,16.06797981262207,16.381959676742554,16.391818523406982,16.389982223510742,16.40576720237732,16.395445346832275,313.2628827095032,22.742085933685303,15.110827445983887,16.60936999320984,15.107440710067749
70,14.311171770095825,15.133459568023682,15.299276113510132,15.710944652557373,15.816625118255615,15.854839086532593,15.857535600662231,15.859214782714844,15.948358058929443,99.54578113555908,22.386577367782593,14.949586629867554,15.970028400421143,14.744012594223022
71,15.15854001045227,15.977117776870728,16.20097041130066,16.581621646881104,16.93554401397705,16.925042629241943,16.950565814971924,16.93301224708557,16.805327653884888,311.5405149459839,23.69889259338379,15.702317476272583,17.06479811668396,15.497169256210327
72,15.170194625854492,15.952171564102173,16.29646635055542,16.887776374816895,17.247875928878784,17.210371732711792,17.17038583755493,17.095993757247925,16.644051790237427,350.23352313041687,23.6184298992157,15.797616243362427,17.116636514663696,15.4696044921875
73,15.005736589431763,15.661929607391357,15.893144369125366,16.27860927581787,16.593796968460083,16.61075735092163,16.60694146156311,16.617125988006592,16.549140214920044,313.0697774887085,23.170441150665283,15.37803316116333,16.916015148162842,15.24485445022583
74,13.8101224899292,14.433402061462402,15.204626321792603,16.13298487663269,16.356550931930542,16.47157335281372,16.674109935760498,16.71477723121643,16.68563437461853,204.94088697433472,21.54608464241028,14.198734760284424,17.648841381072998,14.212574243545532
75,15.062072515487671,15.862851858139038,16.197619438171387,16.794596672058105,17.15365219116211,17.0958468914032,17.0830340385437,16.984927892684937,16.615615606307983,350.77120184898376,23.32658815383911,15.652421474456787,17.053544282913208,15.385182619094849
76,14.513941287994385,15.226033449172974,15.465148448944092,16.040074110031128,16.24159598350525,16.25513458251953,16.270015954971313,16.244475841522217,16.35939359664917,381.056631565094,22.682690620422363,14.944056034088135,16.025368452072144,15.00681471824646
77,14.865398168563843,15.594176054000854,15.789809942245483,16.20359754562378,16.53880286216736,16.532649278640747,16.5445716381073,16.56132698059082,16.501351594924927,313.11123299598694,23.094050884246826,15.282577276229858,16.73244619369507,15.19834041595459
78,14.664938926696777,15.466724872589111,15.58445119857788,16.093895196914673,16.36633014678955,16.362109661102295,16.375786304473877,16.357983589172363,16.187358617782593,374.5447096824646,22.976557731628418,15.070972919464111,16.249722242355347,14.88413405418396
79,14.18733024597168,14.950032472610474,15.13002610206604,15.548336267471313,15.646876096725464,15.676746845245361,15.669593095779419,15.638102531433105,15.733316898345947,93.33100581169128,22.416296005249023,14.75337529182434,15.735940933227539,14.66374921798706
