Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC),QBC
61,2.5590312480926514,2.643929958343506,2.7222366333007812,2.726027011871338,2.743558406829834,2.737718343734741,2.729382038116455,2.830078601837158,2.710442304611206,2.9166417121887207,2.712836503982544,2.695089817047119,599.5426139831543,3.9890077114105225
62,2.5489721298217773,4.129904747009277,2.717824935913086,2.7058420181274414,2.7065982818603516,2.698150634765625,2.698774576187134,2.700991153717041,2.6862335205078125,2.790215492248535,2.6687402725219727,3.0122745037078857,599.9726893901825,3.9695823192596436
63,2.702225685119629,2.510777711868286,2.571134090423584,2.5761430263519287,2.584695339202881,2.583739757537842,2.5821735858917236,2.583611249923706,2.5841257572174072,2.586104393005371,2.5836246013641357,2.5876173973083496,500.02137756347656,3.839867353439331
64,2.5457329750061035,2.5828001499176025,2.660756826400757,2.6647725105285645,2.67395281791687,2.688884973526001,2.713165283203125,2.8993139266967773,2.7685723304748535,2.7660515308380127,2.7658426761627197,2.738621711730957,580.7500877380371,3.936384439468384
65,2.5962886810302734,2.568767786026001,3.895479917526245,2.6907498836517334,2.690324068069458,2.7055554389953613,2.726619243621826,2.7303152084350586,2.7386794090270996,2.6879937648773193,2.6715779304504395,2.657837152481079,592.6819226741791,3.9416189193725586
66,2.6482818126678467,2.6766517162323,2.7581138610839844,2.7323176860809326,2.6808884143829346,2.648597002029419,2.656327247619629,2.6599597930908203,2.654653310775757,2.6563024520874023,2.6456735134124756,2.6361618041992188,597.0826728343964,3.8998541831970215
67,2.524005889892578,2.6256163120269775,2.7298851013183594,2.742231607437134,2.753375768661499,2.7564239501953125,2.7545664310455322,2.756056070327759,2.7615911960601807,2.763904333114624,2.762303113937378,2.7394535541534424,566.3616991043091,3.945699453353882
68,2.5996930599212646,2.6430373191833496,2.7205653190612793,2.7312698364257812,2.736990451812744,2.739403009414673,2.738471746444702,2.7396345138549805,2.743382453918457,2.7358310222625732,2.711792469024658,2.653639316558838,569.3432233333588,3.977140426635742
69,2.510852575302124,2.5465543270111084,2.61377215385437,2.6272923946380615,2.6429309844970703,2.654494285583496,2.68906569480896,2.704587459564209,2.7054872512817383,2.7074151039123535,2.6905593872070312,2.676058530807495,580.7383689880371,3.875823736190796
70,2.4745967388153076,2.510490894317627,2.5807011127471924,2.5883214473724365,2.6014928817749023,2.5974109172821045,2.599144458770752,2.5971298217773438,2.5927071571350098,2.600961685180664,2.593581199645996,2.6092448234558105,507.2781882286072,3.844597816467285
71,2.559635639190674,2.5848729610443115,4.138141393661499,2.696866035461426,2.700718402862549,2.701510429382324,2.6994566917419434,2.696173667907715,2.6990954875946045,2.6880369186401367,2.754063844680786,2.6718225479125977,589.9185056686401,3.857208728790283
72,2.746666669845581,2.667837381362915,2.6276540756225586,2.638850688934326,2.652442455291748,2.654261350631714,2.6505682468414307,2.656738519668579,2.6643052101135254,2.6862590312957764,2.72568416595459,2.762641191482544,448.3703863620758,3.8955516815185547
73,2.7245311737060547,2.5894064903259277,6.007897615432739,2.7220475673675537,3.1453778743743896,2.7395596504211426,2.737001895904541,2.7369232177734375,2.7389323711395264,2.8072338104248047,2.7294676303863525,2.6951751708984375,602.3086979389191,3.9801363945007324
74,2.6037466526031494,2.842369794845581,2.7206268310546875,2.726349115371704,2.7329416275024414,2.734102964401245,2.704895496368408,2.722531795501709,2.689708948135376,2.6461241245269775,2.6257715225219727,2.627516746520996,592.412561416626,3.9748411178588867
75,2.5573391914367676,5.508661270141602,2.679774045944214,2.6754138469696045,2.6835131645202637,2.6821417808532715,2.677386522293091,2.6783275604248047,2.6710057258605957,2.9513962268829346,2.6437816619873047,3.035304307937622,599.9333131313324,3.99953556060791
76,2.6028811931610107,2.6984987258911133,2.7760984897613525,2.7885756492614746,2.799394369125366,2.796689748764038,2.7997496128082275,2.804150104522705,2.8041751384735107,2.8097987174987793,2.7845358848571777,2.7469191551208496,570.3612506389618,4.080543041229248
77,2.4976375102996826,2.5483222007751465,2.598966121673584,2.6386375427246094,2.635740041732788,4.234703302383423,2.8257009983062744,3.016650438308716,2.667579174041748,2.6584181785583496,2.672158718109131,2.6700336933135986,579.5047409534454,5.569061994552612
78,2.8109028339385986,2.71246075630188,2.7257440090179443,2.736795663833618,2.7442636489868164,2.7359964847564697,2.722207546234131,2.7114460468292236,2.709595203399658,2.713158369064331,2.701394557952881,2.652477741241455,596.9310028553009,3.9824793338775635
79,2.6158974170684814,2.6613316535949707,2.730224609375,2.7258622646331787,2.694462776184082,2.6600067615509033,2.660768508911133,2.654186964035034,2.650146007537842,2.6467394828796387,2.6451566219329834,2.6362855434417725,597.8061254024506,3.891561269760132
80,2.511641502380371,2.5463905334472656,2.6203620433807373,2.6253719329833984,2.6605069637298584,2.7322018146514893,2.737471103668213,2.742666244506836,2.7451438903808594,2.748948097229004,2.7490062713623047,2.736475944519043,586.0793242454529,3.8995554447174072
81,2.62235951423645,2.6646461486816406,2.7405824661254883,2.7519659996032715,2.7563588619232178,2.759141683578491,2.758352279663086,2.760061264038086,2.760830879211426,2.749943494796753,2.7209737300872803,2.7321457862854004,568.9818222522736,4.00927209854126
82,2.5376076698303223,2.6485354900360107,2.728053569793701,2.7421603202819824,2.7545125484466553,2.752469301223755,2.7467994689941406,2.736872911453247,2.724895477294922,2.722663164138794,2.723327159881592,2.725902557373047,600.181557893753,4.217135429382324
83,2.4799797534942627,2.5193216800689697,2.58949875831604,2.590695381164551,2.5984790325164795,2.592972993850708,2.5936357975006104,2.5943827629089355,2.5934855937957764,2.597430944442749,2.5955123901367188,2.596730947494507,502.97108244895935,3.8460400104522705
84,2.6287076473236084,2.676534652709961,2.7539753913879395,2.765507221221924,2.773729085922241,2.774475574493408,2.7737224102020264,2.773784875869751,2.7793197631835938,2.765352964401245,2.73984956741333,2.8615434169769287,568.7603187561035,4.0431013107299805
85,2.5151309967041016,2.797870397567749,2.7081856727600098,2.7128920555114746,2.7250795364379883,2.7259342670440674,2.7230379581451416,2.7128472328186035,2.702854871749878,2.7002768516540527,2.699384927749634,2.7007579803466797,595.6041812896729,3.9158787727355957
86,2.485299825668335,2.5194194316864014,2.5882444381713867,2.593852996826172,2.6030492782592773,2.6011667251586914,2.601304769515991,2.6003520488739014,2.6038331985473633,2.601167917251587,2.6035165786743164,2.602677345275879,498.35073256492615,3.8477563858032227
87,2.560495138168335,2.6194050312042236,5.231945276260376,2.7095561027526855,3.183034896850586,2.7291059494018555,2.7150654792785645,2.711555004119873,2.713437557220459,2.8392562866210938,2.6806464195251465,2.6619784832000732,602.2911438941956,4.01993203163147
88,2.5638556480407715,2.5941808223724365,2.6404478549957275,2.66894268989563,2.65844464302063,2.6774232387542725,2.6442880630493164,2.63590145111084,2.6840944290161133,2.668964385986328,2.6750330924987793,2.684760570526123,498.7222168445587,3.9461283683776855
89,2.6186294555664062,2.6639211177825928,2.744196653366089,2.752854824066162,2.760997772216797,2.757033109664917,2.7424886226654053,2.7297582626342773,2.730116844177246,2.7327911853790283,2.7260053157806396,2.6800453662872314,596.8342509269714,3.949009656906128
90,2.580231189727783,2.8858108520507812,2.7520322799682617,2.761251926422119,2.7745730876922607,2.7711923122406006,2.7721142768859863,2.7760636806488037,2.7784347534179688,2.7782788276672363,2.7598297595977783,2.7171010971069336,570.0550425052643,4.045355558395386
91,2.6281893253326416,2.693826198577881,2.7576916217803955,2.7639434337615967,2.7927169799804688,2.7310755252838135,2.7061409950256348,2.71608304977417,2.694204568862915,2.6920201778411865,2.688222646713257,2.677424430847168,598.3907871246338,3.9368624687194824
92,2.5157530307769775,2.54533052444458,2.644794464111328,2.6881470680236816,5.211364269256592,2.7285420894622803,3.1286683082580566,2.7096076011657715,2.7170019149780273,2.722774028778076,2.7027761936187744,2.8835110664367676,590.4339196681976,3.911275863647461
93,2.595078229904175,2.639141321182251,4.639163017272949,2.7434115409851074,3.101832628250122,2.7490742206573486,2.7439382076263428,2.745866298675537,2.7529501914978027,2.766904830932617,2.7141849994659424,2.692692756652832,592.8806200027466,3.980527639389038
94,2.658513307571411,2.9136452674865723,2.766911745071411,2.7469944953918457,2.711087465286255,2.684713840484619,2.6785531044006348,2.680684804916382,2.680495262145996,2.6745474338531494,2.667853355407715,2.678953170776367,596.7048487663269,3.964355945587158
95,2.580350160598755,2.6516454219818115,2.7304134368896484,2.7399754524230957,2.7497832775115967,2.7485952377319336,2.750556707382202,2.7552194595336914,2.7554054260253906,2.7580859661102295,2.7304880619049072,2.6909515857696533,570.4112112522125,3.9926867485046387
96,2.5963451862335205,2.6485700607299805,2.752014636993408,2.74253249168396,2.7560484409332275,2.719212055206299,2.6751651763916016,2.658534288406372,2.864982843399048,2.658010721206665,2.655353546142578,2.6494674682617188,593.4469590187073,3.9565505981445312
97,2.6298842430114746,2.675715446472168,2.7548530101776123,2.7648184299468994,2.7736780643463135,2.7708818912506104,2.7741646766662598,2.7754297256469727,2.777247190475464,2.7667651176452637,2.7382853031158447,2.8209359645843506,568.884842634201,4.0342161655426025
98,2.5871741771698,2.6600232124328613,2.768994092941284,2.7624709606170654,2.7683732509613037,2.7304227352142334,2.6948392391204834,2.687182664871216,2.8436179161071777,2.6806836128234863,2.678617477416992,2.6706318855285645,592.0425598621368,3.9390769004821777
99,2.55818772315979,2.672832727432251,2.7239089012145996,2.735494613647461,2.745889663696289,2.742246389389038,2.744896411895752,2.7454867362976074,2.7472965717315674,2.7505648136138916,2.7320878505706787,2.6954140663146973,567.3556990623474,4.022172927856445
