Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
68,13.574925661087036,14.13799500465393,14.441163778305054,14.834590435028076,15.11850619316101,15.142151117324829,15.289002180099487,17.910255670547485,14.985890865325928,427.89069509506226,21.21631932258606,14.089192390441895,15.311033964157104,13.902036666870117
69,13.792959213256836,14.390387535095215,14.769797563552856,15.201316118240356,15.602097749710083,15.345369815826416,15.220235109329224,15.178627252578735,14.670928239822388,430.5250098705292,20.914742708206177,13.751499891281128,14.649348497390747,13.482107877731323
70,12.901621341705322,13.850031614303589,14.140904188156128,14.547430515289307,14.806616067886353,14.840678215026855,14.828642129898071,14.641105651855469,14.023235559463501,447.9118540287018,20.5467209815979,13.56454610824585,14.393826961517334,13.166101694107056
71,13.388221979141235,13.997623920440674,14.304687738418579,14.690021514892578,14.98586630821228,15.421410083770752,14.994649887084961,14.908459901809692,15.069900274276733,423.6893222332001,21.278088331222534,14.049802541732788,15.191819190979004,13.933593273162842
72,13.929332971572876,14.461242437362671,14.793693780899048,15.212446451187134,15.432802200317383,15.359483003616333,15.332947254180908,16.07548689842224,15.005609512329102,426.97147607803345,21.335181951522827,14.053583145141602,15.005382776260376,13.744543552398682
73,13.687187194824219,14.3711416721344,14.711365461349487,15.116399765014648,15.354041814804077,15.36133074760437,15.098888635635376,15.130247354507446,14.783590078353882,429.3862781524658,20.66531491279602,13.509963512420654,14.456143617630005,13.272781372070312
74,13.674176216125488,14.282255411148071,14.624663829803467,15.047476768493652,15.347042798995972,15.385165691375732,15.38586950302124,15.392763376235962,15.25110125541687,436.25896191596985,21.442418098449707,14.283941984176636,15.569043159484863,14.073120832443237
75,13.60103440284729,14.330143690109253,14.847351551055908,15.05365514755249,15.27373719215393,15.322852373123169,15.090858221054077,15.15298318862915,14.84303903579712,428.2233774662018,20.909103631973267,13.73147439956665,14.687745094299316,13.46858549118042
76,13.719232559204102,14.42553973197937,14.70105504989624,15.118277549743652,15.343417406082153,15.33755898475647,15.074432849884033,15.114494323730469,14.716143608093262,430.29885387420654,20.87652325630188,13.75073528289795,14.662609577178955,13.472896337509155
77,13.037119150161743,14.094324111938477,14.451778888702393,14.86163330078125,15.13248872756958,15.180630683898926,15.164560556411743,14.958220958709717,14.359609842300415,449.65889048576355,21.051909685134888,13.871229410171509,14.654497146606445,13.46127724647522
78,13.183312177658081,14.189801692962646,14.481375217437744,14.849081039428711,15.079532146453857,15.151591539382935,15.183115243911743,15.1449294090271,18.05745553970337,355.974977016449,20.458362340927124,13.454292297363281,15.261473417282104,13.605026245117188
79,13.610142230987549,14.14863395690918,14.45310664176941,14.854766607284546,15.146404027938843,15.161876678466797,15.133948564529419,17.10050129890442,14.9895339012146,428.5334584712982,21.242321252822876,14.176268577575684,15.310039758682251,13.93095350265503
