Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC),QBC
53,24.71135926246643,26.76624870300293,27.6965491771698,30.766725778579712,35.767067670822144,35.90523362159729,35.93267560005188,35.96445107460022,35.99304509162903,36.050678968429565,36.06159257888794,36.01802849769592,465.76442432403564,38.32584881782532
54,24.97706151008606,26.631431102752686,27.59143328666687,30.782748699188232,35.797959089279175,35.80616760253906,35.78692388534546,35.839598417282104,35.854530811309814,35.919331789016724,35.89756226539612,35.514790296554565,470.9812521934509,38.22686219215393
55,25.03007221221924,26.961942434310913,27.912565231323242,30.84317922592163,35.65422344207764,35.596970558166504,35.59923481941223,35.59367108345032,35.60580277442932,35.67322015762329,35.39017033576965,35.36904573440552,458.0558657646179,38.24807000160217
56,25.165661334991455,26.828686475753784,27.823997497558594,30.965718984603882,35.900235414505005,35.87418580055237,35.88186740875244,35.956214904785156,35.97940254211426,35.9728102684021,36.022064447402954,35.470221757888794,470.2344009876251,38.449374198913574
57,25.235597848892212,26.934127807617188,27.9619140625,30.903048992156982,35.541324853897095,35.43033266067505,35.456605434417725,35.477341651916504,35.51153755187988,35.52150797843933,35.18666958808899,34.92681169509888,472.2370398044586,37.440558195114136
58,24.934839010238647,26.678600072860718,27.59660243988037,30.745821714401245,35.73321342468262,35.68125915527344,35.6939263343811,35.704899311065674,35.768916845321655,35.785151720047,35.76534557342529,35.579341650009155,473.72450280189514,38.21772527694702
59,23.7810378074646,26.01654863357544,27.67865014076233,30.27437949180603,34.99799680709839,35.888875246047974,35.893555641174316,35.913772106170654,35.937737703323364,35.97940540313721,35.85417294502258,35.712669134140015,337.09192299842834,36.94852304458618
60,24.50624656677246,26.749783515930176,27.845943450927734,30.628275871276855,35.452460527420044,35.893208265304565,35.68582630157471,35.6619987487793,35.717324018478394,35.74656319618225,35.70835208892822,35.286253690719604,403.3595335483551,37.6489679813385
61,24.892930507659912,26.907938241958618,27.959726572036743,31.10437297821045,35.95165419578552,36.03846597671509,36.0605673789978,36.075894832611084,36.054731607437134,36.10940337181091,36.1120970249176,34.802871227264404,500.1618118286133,37.5832839012146
62,25.175405979156494,26.857916116714478,27.823664903640747,30.992284297943115,35.952460527420044,35.990761041641235,35.89857053756714,35.96388030052185,35.95121765136719,35.979084491729736,35.97905921936035,35.4899423122406,471.7553222179413,38.4796404838562
63,23.799561262130737,26.62787961959839,27.103272438049316,29.88810157775879,34.16823077201843,35.258779764175415,35.37345838546753,35.35398077964783,35.35929489135742,35.39897680282593,35.39480900764465,35.4254047870636,65.40456414222717,37.02299737930298
64,24.65823197364807,26.30774712562561,27.30731701850891,30.430498123168945,35.289923906326294,35.26093649864197,35.27962851524353,35.32894539833069,35.33121609687805,35.33184242248535,35.38971400260925,34.730047941207886,466.781033039093,37.73653483390808
