Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC),QBC
37,3.491788864135742,3.6445066928863525,3.7219884395599365,3.7447128295898438,3.7716691493988037,3.787081003189087,3.757234811782837,3.7676472663879395,3.770704746246338,3.788102149963379,3.763280153274536,3.790421962738037,8.039136171340942,5.44060492515564
38,137.17506194114685,139.22511458396912,136.18278241157532,138.9023883342743,134.33340978622437,3.769052505493164,131.37451577186584,136.4747200012207,137.05740666389465,3.7679316997528076,137.852192401886,3.7715635299682617,137.95228791236877,245.78341603279114
39,3.782221794128418,3.8189620971679688,3.888805866241455,3.9287056922912598,3.9811532497406006,3.7890868186950684,3.94738507270813,3.958951473236084,3.912997007369995,3.7817838191986084,3.878861427307129,3.791299819946289,32.127959966659546,5.81462287902832
40,3.780308723449707,3.6278493404388428,3.740482807159424,3.7894020080566406,3.781679630279541,3.8963370323181152,3.774003028869629,3.797330141067505,3.799556255340576,3.7929582595825195,3.8885931968688965,3.7930901050567627,28.822903394699097,5.736313581466675
41,3.6802823543548584,3.7958900928497314,3.9243929386138916,3.9545161724090576,3.9692413806915283,3.8470871448516846,3.9658031463623047,3.9737937450408936,3.968465566635132,3.788443088531494,3.9773097038269043,3.8163509368896484,9.654510498046875,5.712328195571899
42,3.5183334350585938,3.6293349266052246,3.7357044219970703,3.77205228805542,3.7917327880859375,3.8239006996154785,3.8104944229125977,3.7866621017456055,3.811823844909668,4.035764694213867,3.7859020233154297,4.026292324066162,9.850199699401855,5.457716703414917
43,137.56561923027039,139.6556625366211,136.60009598731995,139.44153594970703,134.336749792099,3.80722975730896,130.9537479877472,136.84534287452698,137.06525206565857,3.8112499713897705,138.04787635803223,3.829169273376465,137.44874000549316,246.08108758926392
44,125.34435558319092,127.04406952857971,126.76924133300781,127.09055924415588,126.71639490127563,3.779472589492798,127.43851685523987,127.82698631286621,127.381906747818,3.848053216934204,127.55893683433533,3.9585928916931152,153.95519495010376,229.0670554637909
45,3.4791133403778076,3.596428155899048,3.7099502086639404,3.74360728263855,3.7737934589385986,4.123584747314453,3.783832311630249,3.772128105163574,3.78837513923645,4.101968050003052,3.771296262741089,4.082322597503662,10.130686283111572,5.418060064315796
46,125.6522958278656,126.4921064376831,126.28798127174377,126.33359789848328,126.3605170249939,3.8010826110839844,126.68291282653809,126.76748490333557,126.53634929656982,3.8163018226623535,126.39266443252563,3.8217575550079346,159.38272976875305,227.75911402702332
47,125.80549502372742,126.92298007011414,126.95862221717834,126.85713148117065,126.73708033561707,4.083464860916138,127.01911354064941,127.30017685890198,126.71127319335938,4.07205867767334,126.89466142654419,4.07228422164917,154.75796723365784,227.8785219192505
48,3.5119340419769287,3.620459794998169,3.7264347076416016,3.7685182094573975,3.792055606842041,4.081810474395752,3.7962450981140137,3.784870147705078,3.8011317253112793,4.038471698760986,3.7969295978546143,3.9643616676330566,9.140891551971436,5.475876092910767
49,3.6098549365997314,3.7431888580322266,3.8419923782348633,3.8765501976013184,3.913358688354492,3.985476493835449,3.8175365924835205,3.8488821983337402,3.827664852142334,3.987581968307495,3.78714656829834,3.9809792041778564,5.67310094833374,5.497852802276611
50,3.877889633178711,3.6549277305603027,3.755558729171753,3.796344518661499,3.812298536300659,3.8694002628326416,3.838892698287964,3.8280155658721924,3.8219964504241943,3.8082094192504883,3.7884247303009033,3.8375840187072754,9.010937213897705,5.49157452583313
51,3.5365476608276367,3.6341450214385986,3.784947395324707,3.8466479778289795,3.819516897201538,3.7713398933410645,3.9079604148864746,4.03331732749939,3.9103147983551025,3.7901978492736816,4.013193845748901,3.7929391860961914,30.138129472732544,5.60401463508606
52,3.538496255874634,3.6495323181152344,3.747539520263672,3.7864420413970947,3.806093454360962,3.8093676567077637,3.8057398796081543,3.7963664531707764,3.8175902366638184,3.8247756958007812,3.8088486194610596,3.81490421295166,8.923216819763184,5.491069316864014
53,3.692063331604004,3.7673254013061523,3.882234573364258,3.8808162212371826,3.8226559162139893,3.7991585731506348,3.788675546646118,3.804992437362671,3.830946922302246,3.780984878540039,3.9576380252838135,3.785645008087158,6.135022163391113,5.6087563037872314
54,3.809248447418213,3.897953510284424,3.998936414718628,4.0818564891815186,4.131647109985352,4.081311941146851,4.137003660202026,4.141646862030029,4.116728067398071,3.9813249111175537,4.099567890167236,3.924659490585327,6.699129104614258,5.847589731216431
55,3.529829740524292,3.649543285369873,3.7527620792388916,3.7809441089630127,3.794434070587158,3.793004035949707,3.803943395614624,3.8066654205322266,3.823856830596924,3.7984936237335205,3.8188953399658203,3.792668104171753,8.919768810272217,5.497791051864624
56,3.7696380615234375,3.9079630374908447,4.005592107772827,4.026937484741211,3.970097064971924,3.9228343963623047,4.087967157363892,4.079146146774292,4.027789354324341,3.913652181625366,3.994595527648926,3.9265153408050537,8.589046716690063,5.646172046661377
57,3.8289506435394287,3.9473326206207275,4.051572799682617,4.064267873764038,4.085887670516968,3.8053503036499023,4.065861225128174,4.107170104980469,4.077572822570801,3.8066465854644775,3.987732410430908,3.859034776687622,6.038180589675903,5.660045623779297
58,3.744370222091675,3.8185787200927734,3.94347882270813,3.9764297008514404,3.992215633392334,3.9129438400268555,3.9894607067108154,3.9834370613098145,3.994234323501587,3.9231932163238525,3.9991440773010254,3.914783239364624,9.256250381469727,5.720393419265747
59,3.866434097290039,3.653323173522949,3.7703113555908203,3.8130598068237305,3.826533794403076,4.270598411560059,3.857548713684082,3.8424794673919678,3.8386943340301514,4.201709508895874,3.8044633865356445,4.092775583267212,8.849071502685547,5.523679733276367
60,3.517009735107422,3.6121392250061035,3.7354724407196045,3.763019323348999,3.7792060375213623,3.7703709602355957,3.7918195724487305,3.7901034355163574,3.8025460243225098,3.904256820678711,3.7876675128936768,3.912827968597412,9.924326181411743,5.4639317989349365
