Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
77,13.130172491073608,13.616988897323608,14.00989055633545,14.346254348754883,14.62933897972107,14.652988910675049,14.680938720703125,14.71035647392273,14.537880420684814,416.19255900382996,20.42927885055542,13.681041955947876,14.76153826713562,13.42432975769043
78,13.146348476409912,13.764686107635498,14.146181344985962,14.429720640182495,14.737112045288086,14.736992359161377,14.743552923202515,14.742311954498291,14.731826305389404,405.413911819458,20.772308588027954,13.725316524505615,15.018960952758789,13.752490520477295
79,13.02232837677002,13.48465895652771,13.825854778289795,14.152621030807495,14.439065217971802,14.434379577636719,14.436823606491089,14.435362100601196,14.4092116355896,407.6126124858856,20.238004207611084,13.464112043380737,14.691852807998657,13.43204140663147
80,13.01157808303833,13.489801406860352,13.873163938522339,14.207769393920898,14.515844345092773,14.527591466903687,14.540928840637207,14.54598593711853,14.454464197158813,414.7370352745056,20.238882541656494,13.477364301681519,14.710202693939209,13.346620559692383
81,12.574782848358154,13.006811380386353,13.826108694076538,14.360779047012329,14.565742254257202,14.604853630065918,14.699154615402222,14.606908321380615,14.2776620388031,310.8431189060211,19.488303422927856,12.885085105895996,15.557286977767944,12.887807130813599
82,13.246556758880615,13.731406927108765,14.122583627700806,14.43782353401184,14.513891696929932,14.335610628128052,14.401764869689941,14.690666675567627,14.51341724395752,383.0069191455841,20.044637441635132,13.308002710342407,14.350289344787598,13.114866256713867
83,13.3994140625,13.930735111236572,14.320079326629639,14.604392766952515,14.676612377166748,14.459894895553589,14.550729274749756,14.91750431060791,14.559160947799683,383.0822114944458,20.24920105934143,13.40092658996582,14.449923515319824,13.182692289352417
84,13.021238327026367,13.486501693725586,13.88498830795288,14.232076168060303,14.524936437606812,14.542003870010376,14.567354679107666,14.574101209640503,14.448305368423462,412.94987964630127,20.273359537124634,13.47424840927124,14.750519275665283,13.366605520248413
85,12.672207117080688,13.04488754272461,13.711379528045654,14.440204620361328,14.618024349212646,14.642419815063477,14.71102261543274,14.711156368255615,14.68715786933899,293.9012725353241,19.61869502067566,12.925928831100464,13.788506507873535,12.900604963302612
86,12.9613618850708,13.649434328079224,14.035171031951904,14.317391157150269,14.57603406906128,14.53920030593872,14.1659836769104,13.974423885345459,13.862354278564453,393.0780916213989,19.819480657577515,12.951492309570312,14.160094976425171,12.973756551742554
