Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC),QBC
76,2.597060203552246,2.6340479850769043,2.714099407196045,2.71498703956604,2.7851521968841553,2.7116682529449463,2.690263032913208,2.6863112449645996,2.694549322128296,2.6860194206237793,2.666975498199463,2.6512064933776855,491.8170635700226,3.9102373123168945
77,2.587035655975342,2.622349977493286,2.7139925956726074,2.72304368019104,2.726477861404419,2.717249631881714,2.7106359004974365,2.7276322841644287,2.7182726860046387,2.699611186981201,2.666532516479492,2.6315603256225586,297.4848515987396,3.9628217220306396
78,2.598507881164551,3.4366607666015625,2.743839740753174,2.7744102478027344,2.7702245712280273,2.7706186771392822,2.7521684169769287,2.7442049980163574,2.7481744289398193,2.7398979663848877,2.7545435428619385,2.770411252975464,490.38406324386597,4.019474267959595
79,2.5140371322631836,2.5687508583068848,2.6969521045684814,2.7039246559143066,2.717048168182373,2.711197853088379,2.707611560821533,2.713090419769287,2.7124457359313965,2.7025606632232666,2.6969335079193115,2.7015926837921143,486.0548982620239,3.8739383220672607
80,2.5159859657287598,2.551828622817993,2.625185966491699,2.6297719478607178,2.6516060829162598,2.6623001098632812,2.6959004402160645,2.72115159034729,2.7196402549743652,2.708740711212158,2.7050156593322754,2.6948626041412354,455.5655119419098,3.9132509231567383
81,2.4911270141601562,2.565441846847534,2.680119037628174,2.689197540283203,2.70648193359375,2.70434832572937,2.7081995010375977,2.693439245223999,2.6726458072662354,2.6533894538879395,2.6530802249908447,2.854778289794922,494.19625544548035,3.891739845275879
82,2.5961780548095703,2.6372623443603516,2.7300925254821777,2.737884044647217,2.7441534996032715,2.7314581871032715,2.7243764400482178,2.7393314838409424,2.731649875640869,2.7133209705352783,2.6847522258758545,2.6485979557037354,297.8085894584656,4.178115367889404
83,2.5624325275421143,2.603875160217285,2.6922476291656494,2.7003629207611084,2.7076520919799805,2.699434995651245,2.6889965534210205,2.7061123847961426,2.700260639190674,2.6818666458129883,2.655214548110962,2.6184940338134766,297.7684876918793,3.925025701522827
84,2.5294525623321533,2.622887134552002,2.7186145782470703,2.9369919300079346,2.733917713165283,2.7357609272003174,2.735363483428955,2.707150936126709,2.6905019283294678,2.6828806400299072,2.6802749633789062,2.6695456504821777,497.3493399620056,3.956536293029785
85,2.5178937911987305,2.556619882583618,2.6321187019348145,2.63136887550354,2.6422505378723145,2.6673319339752197,2.7215142250061035,2.7309019565582275,2.727180004119873,2.731266498565674,2.7291669845581055,2.720209836959839,442.57756090164185,3.9177379608154297
86,2.603013038635254,2.651097536087036,2.743223190307617,2.7597620487213135,2.761749029159546,2.7653355598449707,2.76261830329895,2.7541255950927734,2.7560360431671143,2.7536725997924805,2.7529263496398926,2.7455878257751465,294.7939872741699,4.192887783050537
87,2.533514976501465,2.570286273956299,2.6431937217712402,2.6556639671325684,2.6636805534362793,2.6743323802948,2.7296268939971924,2.741988182067871,2.7437782287597656,2.7446300983428955,2.7443881034851074,2.739476442337036,437.7181885242462,3.939894914627075
88,2.8384478092193604,2.687763214111328,2.7749385833740234,2.7782723903656006,2.7900781631469727,2.7783725261688232,2.7556493282318115,2.7338707447052,2.729501247406006,2.728769063949585,2.704958438873291,2.6531982421875,493.6062364578247,4.034195423126221
89,2.5031423568725586,2.538229465484619,2.652650833129883,2.7129147052764893,2.7301387786865234,2.7327051162719727,2.7347755432128906,2.7265453338623047,2.7188005447387695,2.731022357940674,2.734056234359741,2.7152085304260254,290.7997741699219,3.8692386150360107
90,2.565744161605835,2.6515696048736572,2.732395648956299,2.748112678527832,2.7549445629119873,2.7557215690612793,2.7451729774475098,2.721355438232422,2.703761100769043,2.7016067504882812,2.6954283714294434,2.6767733097076416,495.75265622138977,3.9819161891937256
91,2.479605197906494,2.5134620666503906,2.5877270698547363,2.597142457962036,2.607767105102539,2.6287620067596436,2.6813266277313232,2.683786630630493,2.6873481273651123,2.6880576610565186,2.688810348510742,2.678987503051758,441.3054747581482,3.855332851409912
92,2.5957748889923096,2.636122703552246,2.7275846004486084,2.7314095497131348,2.7418107986450195,2.729264736175537,2.72118878364563,2.73927903175354,2.729111909866333,2.7119667530059814,2.683753252029419,2.643557548522949,298.3395371437073,3.997419834136963
93,2.5646474361419678,2.60310435295105,2.6807947158813477,2.6842031478881836,2.8990285396575928,2.6773970127105713,2.6565513610839844,2.6476876735687256,2.6438140869140625,2.630871534347534,2.6223134994506836,2.612334728240967,492.36316680908203,3.870959520339966
94,2.563291311264038,2.613590717315674,2.6857423782348633,2.6942970752716064,2.7004339694976807,2.6927099227905273,2.6938390731811523,2.6876842975616455,2.6861345767974854,2.666586399078369,2.6516125202178955,2.640343427658081,493.4397087097168,3.8924407958984375
95,2.626305341720581,2.673781156539917,2.760298728942871,2.763216733932495,2.775343418121338,2.767944574356079,2.7440686225891113,2.7236766815185547,2.7175374031066895,2.715289354324341,2.7002928256988525,2.645888090133667,493.97975611686707,4.0020012855529785
96,2.672285795211792,2.67495059967041,2.7493679523468018,2.727673053741455,2.7230560779571533,2.721334457397461,2.694420099258423,2.670203924179077,2.6779913902282715,2.6613593101501465,2.640439033508301,2.607388973236084,492.6169927120209,3.8937790393829346
97,2.566016435623169,2.6063084602355957,2.6938705444335938,2.698030948638916,2.7032675743103027,2.912705659866333,2.685101270675659,2.7032153606414795,2.6909403800964355,2.670687198638916,2.64125394821167,2.6035845279693604,298.1561415195465,3.971235752105713
98,2.676339864730835,2.7232766151428223,2.810518503189087,2.8170793056488037,2.828226089477539,2.8173420429229736,2.791093587875366,2.773061752319336,2.769313097000122,2.7675163745880127,2.7405319213867188,2.692481517791748,493.83928298950195,4.0848283767700195
99,2.5314505100250244,2.5342116355895996,2.6538426876068115,2.61564564704895,2.8282666206359863,2.6286659240722656,2.619218349456787,2.6166136264801025,2.6136746406555176,2.6160876750946045,2.6190202236175537,2.619083881378174,287.57066559791565,3.9595839977264404
