Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=2.0)",WiGS (SAC),QBC,Uncertainty Sampling,EGAL,EMCM
35,28.04402232170105,30.563806295394897,30.770899295806885,34.94801712036133,40.21494722366333,40.23559355735779,40.34149742126465,40.41252779960632,40.04759907722473,566.9861376285553,43.90788650512695,29.38093900680542,40.60997176170349,28.98043131828308
36,27.796386241912842,30.747371435165405,31.49112367630005,35.5659453868866,40.503283739089966,41.0840003490448,41.09070563316345,41.08694672584534,40.45433712005615,534.4704163074493,44.26766586303711,29.923587560653687,38.11540508270264,28.940785884857178
37,27.243333101272583,30.11813521385193,30.929655075073242,34.95885181427002,39.79210042953491,40.34949564933777,40.41714406013489,40.42561340332031,40.12562823295593,525.2582559585571,43.38094997406006,30.412530183792114,38.921448945999146,29.092301845550537
38,28.06542944908142,30.752429485321045,31.035649061203003,35.34766221046448,40.85046076774597,40.88896870613098,40.974504470825195,40.95568609237671,40.87281155586243,423.8660888671875,44.5841760635376,29.86694645881653,40.90829849243164,28.922444820404053
39,28.633758783340454,31.276758909225464,31.550293445587158,35.430255651474,39.69956922531128,39.390214920043945,39.29370379447937,38.35267353057861,38.26790165901184,363.97101950645447,44.48088550567627,28.92152237892151,38.24070072174072,28.092313051223755
40,28.256991147994995,30.726521730422974,31.02751874923706,34.98558282852173,39.8383572101593,39.56066870689392,39.864919900894165,38.54441499710083,38.46031165122986,364.77006125450134,44.174214363098145,28.843316078186035,38.41468167304993,28.058802366256714
41,28.585043907165527,31.275417804718018,31.88209867477417,36.11646890640259,40.849343061447144,40.91910147666931,40.89106726646423,40.384286642074585,38.77671551704407,562.3847484588623,45.680320262908936,29.317870140075684,37.79688620567322,28.143142223358154
42,28.254430532455444,30.816367864608765,31.028523921966553,35.24850296974182,40.61952447891235,40.64878225326538,40.6236686706543,40.911168336868286,40.206557512283325,564.9017610549927,44.267422914505005,29.702966928482056,40.83258509635925,29.138238191604614
43,27.51978898048401,30.394715785980225,31.266385316848755,35.36966848373413,40.38763475418091,41.01275157928467,41.08134055137634,41.10697627067566,40.76636815071106,536.174320936203,44.07957625389099,30.069365978240967,38.49887251853943,28.844181537628174
44,28.34656572341919,31.051806211471558,31.337196350097656,35.715068340301514,41.16280388832092,41.266621351242065,41.30008792877197,41.289549827575684,41.10262203216553,425.9797623157501,45.12113857269287,30.572884798049927,40.843313455581665,29.037285804748535
45,28.21321725845337,30.898244857788086,31.1876277923584,35.36436152458191,40.54017996788025,41.17167019844055,41.02453255653381,41.06977438926697,40.94141888618469,426.62375259399414,44.66992163658142,30.42813277244568,40.92811346054077,28.984764575958252
46,28.483533143997192,31.785106658935547,31.411017417907715,35.34020018577576,40.21599745750427,39.55069541931152,40.229148387908936,38.55997633934021,38.45258975028992,365.30434799194336,44.227500200271606,28.78445053100586,38.236955642700195,28.012614488601685
47,28.328109741210938,31.03875708580017,31.345280170440674,35.56599807739258,41.17881989479065,41.28221654891968,41.304847240448,41.32812261581421,41.207658767700195,426.23497676849365,45.05253505706787,30.5773708820343,40.769431829452515,28.97241187095642
48,27.909669637680054,30.559552907943726,30.823567152023315,35.17460608482361,40.588526487350464,41.51587677001953,40.69803833961487,40.6890766620636,40.655428409576416,426.2208013534546,44.19240427017212,29.813408613204956,40.74485754966736,28.735794067382812
49,26.87016487121582,28.75223708152771,29.00525426864624,32.27283453941345,37.130518436431885,38.36310625076294,38.7381067276001,39.3780562877655,39.96330261230469,404.8592550754547,42.42710041999817,28.595881938934326,39.37524461746216,29.53416132926941
50,28.58728790283203,31.25115656852722,31.850747108459473,35.93873929977417,40.68426561355591,40.708388328552246,41.38134169578552,40.11661458015442,38.25928258895874,563.7408382892609,44.99870491027832,29.449050188064575,37.21741557121277,27.924025535583496
51,28.636505365371704,30.87069606781006,31.131049394607544,34.76554012298584,39.602107763290405,39.48381447792053,39.314791202545166,38.806071281433105,38.57683181762695,357.7949478626251,44.70410704612732,28.37587308883667,38.59500980377197,28.094221591949463
52,28.4488422870636,30.950276851654053,31.23015856742859,35.17745018005371,40.05752658843994,39.75103998184204,39.810630559921265,38.67786502838135,38.43347096443176,365.90786027908325,44.340099573135376,29.124001502990723,38.45279359817505,28.261396646499634
53,27.885583877563477,30.490310668945312,30.76111936569214,35.103524923324585,40.481449842453,40.56710910797119,40.63321876525879,40.642513036727905,40.589574098587036,417.2951865196228,44.18102693557739,29.472758531570435,40.828497648239136,29.010499477386475
54,28.688090801239014,31.237047910690308,31.42972683906555,35.88859844207764,41.30275559425354,41.37499809265137,41.40519452095032,41.367948055267334,40.73734450340271,424.53891921043396,45.51392722129822,31.175761461257935,40.73078393936157,28.979204893112183
55,27.758947134017944,30.381087064743042,30.608347177505493,34.96578073501587,40.44280195236206,41.06525230407715,40.530211210250854,40.55621314048767,40.555718660354614,420.31580877304077,43.81793928146362,29.36847162246704,40.738659620285034,28.832195043563843
56,28.1246976852417,30.692695379257202,30.918885707855225,35.1361346244812,40.647618532180786,40.50804114341736,40.5669322013855,40.632267475128174,40.18182587623596,566.3110806941986,44.08338212966919,29.550949811935425,40.613298177719116,29.058385848999023
57,28.104429006576538,30.94463086128235,31.272185802459717,35.23954176902771,39.66274857521057,39.62329030036926,39.52545976638794,42.2989444732666,38.92375302314758,358.54168939590454,45.25707459449768,28.928077697753906,38.74698233604431,28.25442862510681
58,27.14338755607605,30.55164670944214,30.925249099731445,35.024131774902344,39.9918429851532,40.40367555618286,40.644609451293945,40.52662253379822,40.25713539123535,507.5215480327606,43.48027586936951,29.03217840194702,38.707568407058716,29.802592277526855
59,26.792300701141357,28.981745719909668,30.081660270690918,34.4389545917511,38.83304810523987,39.406073331832886,39.97345328330994,39.746411085128784,39.735546588897705,365.2845389842987,43.47529315948486,30.65125560760498,38.11951208114624,28.894747018814087
60,28.347939491271973,30.709874153137207,31.065780639648438,35.11301398277283,39.97102379798889,39.734546184539795,39.61603283882141,38.41147041320801,38.19905877113342,363.19785261154175,43.85020065307617,28.578919649124146,38.114153146743774,27.845613479614258
61,27.75960946083069,30.319515228271484,30.515328884124756,34.680636405944824,40.018091917037964,40.094748735427856,40.124335050582886,40.183680295944214,39.90131115913391,563.9048202037811,43.5431764125824,28.815302848815918,40.520026206970215,28.812581062316895
62,28.20489764213562,30.84704279899597,31.12178063392639,35.40470862388611,40.79770541191101,40.9686541557312,40.972328662872314,40.972909927368164,40.73963761329651,426.75101828575134,44.672993183135986,30.251648902893066,40.66841697692871,28.815397262573242
63,27.258951425552368,30.09156823158264,31.072682857513428,35.141499757766724,40.23398995399475,40.78077006340027,40.85931348800659,40.90260434150696,40.64343309402466,527.4605166912079,43.464773654937744,30.5181143283844,38.856154680252075,29.06881284713745
64,26.999460458755493,29.766368627548218,30.549798250198364,34.62037110328674,39.54286170005798,40.076417684555054,40.21694540977478,40.23523712158203,39.96003866195679,512.2664873600006,42.75743818283081,29.424720525741577,38.686572551727295,29.517509698867798
65,27.305988311767578,30.182183980941772,30.9456684589386,34.99308204650879,40.0474967956543,40.637497901916504,40.66327428817749,40.686731576919556,40.31145262718201,535.3975117206573,44.159355878829956,29.985870838165283,38.10073971748352,28.502238750457764
66,28.178449153900146,30.494242191314697,30.86516785621643,34.97816872596741,39.86255955696106,39.53075337409973,39.49334502220154,38.238364696502686,38.0728223323822,360.88967633247375,44.27624988555908,28.783382415771484,38.35635232925415,28.06263828277588
67,28.1766939163208,30.930960655212402,31.163071155548096,35.357046365737915,40.67704772949219,40.788209438323975,40.7917001247406,40.84833526611328,40.498897075653076,566.5789988040924,44.596699953079224,29.758429288864136,40.98615527153015,29.31062388420105
68,28.68053436279297,31.344871997833252,32.02603626251221,36.20257759094238,40.906137228012085,40.93105411529541,40.883936166763306,40.805582761764526,38.43493890762329,561.8389961719513,45.399956464767456,29.5070698261261,37.639734983444214,28.03952193260193
69,28.043813467025757,30.722700595855713,30.98338484764099,35.42404365539551,40.67805051803589,40.68783473968506,40.77699828147888,40.77751088142395,40.41416072845459,562.9588584899902,44.74824285507202,29.370142221450806,41.087178468704224,29.202582836151123
70,27.990435123443604,30.310662508010864,30.50005292892456,34.69670629501343,39.99652934074402,40.035478830337524,40.07670593261719,40.173336029052734,39.81377124786377,563.5337445735931,43.602376222610474,28.86987280845642,40.374940633773804,28.85750126838684
71,28.332597017288208,30.950129508972168,31.247236728668213,35.61006712913513,40.97932410240173,40.83845615386963,40.68254351615906,40.71713352203369,40.745742321014404,424.7462046146393,44.926371574401855,30.243728637695312,40.79635190963745,28.99244475364685
72,28.184107542037964,30.80711054801941,31.053772449493408,34.9753212928772,40.19577479362488,40.58229947090149,40.69089365005493,40.72336411476135,40.37403750419617,566.1722469329834,44.45620584487915,29.629565000534058,40.875922203063965,29.210179328918457
73,26.971560955047607,29.201051712036133,30.561540842056274,34.79613471031189,39.209224224090576,39.53976368904114,40.025912046432495,39.7151255607605,39.89393973350525,364.19499683380127,43.461153984069824,30.037918090820312,37.779813051223755,28.741870880126953
74,28.052420139312744,30.61265230178833,30.8223979473114,34.99978709220886,40.51236438751221,40.40795874595642,40.35078716278076,40.04487323760986,40.027409076690674,567.3819720745087,43.974186182022095,29.42952251434326,40.60675120353699,28.96394109725952
75,28.6773099899292,31.359121084213257,31.795968532562256,35.73354434967041,40.600218057632446,40.459059715270996,40.30148720741272,39.43016004562378,39.26613450050354,364.2411251068115,45.37171816825867,29.56534457206726,39.060813665390015,28.66057300567627
76,28.362030267715454,30.941102266311646,31.23408055305481,35.56437087059021,40.96529269218445,41.05697154998779,41.06434488296509,41.11109495162964,40.756040811538696,425.78858637809753,44.911171197891235,30.380123138427734,40.669341802597046,28.944103002548218
77,28.37834119796753,31.04512929916382,31.70200276374817,35.81267237663269,40.53403878211975,40.56890535354614,40.5533721446991,39.80559206008911,38.298503160476685,563.6734395027161,45.06291103363037,29.16558027267456,37.15649461746216,27.80597686767578
78,27.938241481781006,30.546333074569702,30.756764888763428,34.98205614089966,40.30553603172302,40.35865497589111,40.455687522888184,40.4753623008728,40.087424755096436,563.4928352832794,43.992754220962524,29.09454321861267,40.69404673576355,29.012020587921143
79,28.353138208389282,30.94213318824768,31.165754318237305,35.33396792411804,40.73578405380249,40.73551893234253,40.77778720855713,40.873735427856445,40.23847842216492,564.4076728820801,44.3850793838501,29.884621620178223,40.825629472732544,29.26452398300171
80,27.771262884140015,30.370361328125,30.610413789749146,34.917718172073364,40.27097249031067,40.521604776382446,40.435065507888794,40.47028040885925,40.40959334373474,392.34661316871643,45.228249311447144,29.340481519699097,38.42311716079712,31.88136339187622
81,27.34917712211609,30.224098443984985,31.011359930038452,35.04410266876221,40.001901149749756,40.573087215423584,40.58510136604309,40.64892506599426,40.26518487930298,537.097874879837,44.23356533050537,30.343913316726685,38.64530277252197,29.09858536720276
82,27.803723573684692,30.86873769760132,31.739745378494263,35.788944721221924,40.796212911605835,41.677093505859375,41.37147498130798,41.38989591598511,40.8557071685791,536.3022751808167,45.82762932777405,30.941943645477295,38.7883837223053,30.115336418151855
83,28.20652675628662,30.8085515499115,31.114988327026367,35.43367886543274,40.34730839729309,40.51358699798584,40.54095387458801,40.93299198150635,40.82131624221802,428.673702955246,44.88120126724243,30.305344343185425,40.50057244300842,28.83859348297119
84,28.252733945846558,30.81690740585327,31.036770820617676,35.29750633239746,40.588420152664185,40.54575824737549,40.569392681121826,40.254947662353516,39.992921590805054,565.2193548679352,44.25832653045654,29.70428228378296,40.95185446739197,29.174254655838013
85,27.975574493408203,30.554173707962036,30.764774560928345,34.979233264923096,40.372729778289795,40.40216827392578,40.44467496871948,40.49824643135071,40.15361475944519,561.8296246528625,43.977513551712036,29.212027549743652,40.8832688331604,29.101707935333252
86,28.406188249588013,31.141689777374268,31.44278049468994,35.81469011306763,41.2998309135437,41.36650276184082,41.4463677406311,41.4823043346405,41.226391553878784,427.04487776756287,45.37475776672363,30.715272665023804,40.730082273483276,29.14687728881836
87,29.72724723815918,32.34296941757202,32.76644492149353,37.386927366256714,42.55738544464111,42.52150368690491,42.549458503723145,42.04760217666626,39.52575731277466,556.1277396678925,46.72800159454346,32.50940155982971,41.1314651966095,29.97114849090576
88,26.539878845214844,28.777788877487183,29.91226601600647,34.07664942741394,38.394965410232544,38.45475673675537,39.49826955795288,39.244218587875366,39.189666986465454,367.4380693435669,43.04520511627197,30.20333242416382,37.89496111869812,28.587719440460205
89,28.36686635017395,30.94122314453125,31.18859314918518,35.41253066062927,40.30584502220154,40.34962248802185,40.453856468200684,40.82692909240723,40.38182234764099,565.0724747180939,44.567331314086914,29.81823968887329,40.94062280654907,29.3122775554657
90,28.452614784240723,31.04731297492981,31.287842512130737,35.379546880722046,40.94606900215149,40.96377730369568,41.01285743713379,40.824044704437256,40.02719211578369,562.9645807743073,44.326743602752686,29.770926237106323,40.859633922576904,29.197093725204468
91,30.11625862121582,32.60881686210632,33.071693897247314,37.6294903755188,42.97190546989441,43.0489935874939,43.06936836242676,43.05520796775818,39.98171305656433,414.8515248298645,47.491600036621094,32.99723505973816,41.21049499511719,29.98571228981018
92,28.09548783302307,30.692261934280396,31.040413856506348,35.39941453933716,40.57738423347473,40.37795901298523,40.42927074432373,40.626315116882324,40.658174991607666,428.78862476348877,44.51967477798462,30.09694266319275,40.495402812957764,28.73620915412903
93,28.380723237991333,31.112637042999268,31.720805168151855,36.00087571144104,40.75400137901306,40.76234197616577,40.76263189315796,40.33159422874451,38.67618942260742,557.3272092342377,45.64200472831726,28.973149061203003,37.94420409202576,28.088720560073853
94,27.714021682739258,30.643051862716675,30.912853717803955,35.182600259780884,40.17449927330017,40.82795214653015,42.89757990837097,40.902055501937866,40.90267610549927,382.1083300113678,46.08379578590393,29.23633313179016,38.23594427108765,32.23386573791504
95,27.986949682235718,30.58216142654419,31.13726043701172,35.343913316726685,40.0696337223053,40.06772184371948,40.05501627922058,40.640281438827515,38.02215909957886,555.815985918045,44.74241638183594,28.47858500480652,37.248353481292725,27.38509488105774
96,28.337202787399292,30.8814435005188,31.11613631248474,35.3194854259491,40.53837060928345,40.53551936149597,40.34170150756836,40.72678589820862,40.324105739593506,564.9162242412567,44.53765058517456,29.816097497940063,40.79463315010071,29.25988459587097
97,28.181586027145386,30.747750759124756,31.002566814422607,35.27162051200867,40.672128677368164,40.68646287918091,40.744200229644775,40.76834011077881,40.342713356018066,564.0600516796112,44.380995988845825,29.575177907943726,40.97573971748352,29.108545780181885
98,28.94390845298767,32.18419027328491,31.890897274017334,35.95853114128113,40.74309039115906,40.43838667869568,40.388909101486206,39.4371235370636,39.094698429107666,361.5264208316803,45.344643115997314,29.99285125732422,38.93327498435974,28.701807737350464
99,28.077191591262817,30.906526565551758,31.161699771881104,35.50823497772217,40.902796268463135,41.04615116119385,41.026041984558105,41.076985120773315,41.05301547050476,423.5858130455017,44.761826515197754,30.040804624557495,41.177995681762695,29.165632009506226
