Simulation,Passive Learning,GSx,GSy,iGS,WiGS (Static w_x=0.25),WiGS (Static w_x=0.5),WiGS (Static w_x=0.75),"WiGS (Time-Decay, Linear)","WiGS (Time-Decay, Exponential)","WiGS (MAB-UCB1, c=0.5)","WiGS (MAB-UCB1, c=2.0)","WiGS (MAB-UCB1, c=5.0)",WiGS (SAC)
45,3.4962713718414307,3.948880672454834,4.484057188034058,4.670933961868286,4.952666521072388,5.0,5.007308483123779,4.998140096664429,4.946294784545898,4.894416332244873,4.867333173751831,4.702624559402466,1757.6829442977905
46,3.413174629211426,3.847405433654785,4.400027513504028,4.547685146331787,4.847677230834961,4.945667266845703,4.9365739822387695,4.9621381759643555,4.903373956680298,4.8548595905303955,4.803478002548218,4.733202695846558,1756.438649892807
47,3.633545160293579,4.134256601333618,4.692333936691284,4.761550188064575,5.2509543895721436,5.04862117767334,4.977429151535034,4.991482734680176,4.9119648933410645,4.84663987159729,4.767717599868774,4.68536114692688,1876.8372330665588
48,2.7925209999084473,3.2174971103668213,3.40179443359375,3.6277451515197754,3.7507307529449463,4.6601881980896,3.929375171661377,3.8054323196411133,3.785356044769287,3.790144681930542,3.790581226348877,3.6985983848571777,428.7782373428345
49,2.8271448612213135,3.323988676071167,3.5410914421081543,3.760976791381836,5.13323187828064,4.06264853477478,4.054090261459351,4.062321662902832,4.066880702972412,4.057681560516357,4.012151002883911,3.927255392074585,434.3289866447449
50,3.7270538806915283,4.070010185241699,4.617059946060181,4.790848016738892,5.08254075050354,4.929587364196777,4.917778253555298,4.851588726043701,4.777564525604248,4.692336320877075,4.71001410484314,4.566691637039185,1873.1686124801636
51,2.795001983642578,3.230401039123535,3.441122055053711,3.660402774810791,4.091764450073242,4.874872446060181,3.930440902709961,3.852025270462036,3.825383424758911,3.832279920578003,3.8352103233337402,3.738386392593384,435.0108633041382
52,2.882676124572754,3.3565266132354736,3.573423147201538,3.8318474292755127,4.096324920654297,4.093876600265503,4.091650724411011,4.089216470718384,4.09303617477417,4.048690557479858,5.780393838882446,3.9729812145233154,340.754159450531
53,2.8094253540039062,3.191704273223877,3.405870199203491,3.7320916652679443,3.874713897705078,3.7840805053710938,3.7896881103515625,3.7916548252105713,3.7687253952026367,3.7798008918762207,3.783989906311035,3.690462827682495,433.8737864494324
54,2.7924015522003174,3.301435947418213,3.517413377761841,3.7117860317230225,3.881467819213867,4.118877649307251,3.936170816421509,3.9210681915283203,3.9155972003936768,3.926419734954834,3.9482295513153076,3.9264144897460938,324.3168041706085
55,2.7333104610443115,3.173039436340332,3.4500796794891357,3.602597951889038,3.8240199089050293,3.7687811851501465,4.6606831550598145,3.956653356552124,3.8760006427764893,3.855928659439087,3.848449468612671,3.8455886840820312,423.1619539260864
56,2.874462366104126,3.30645751953125,3.551525831222534,7.308796167373657,4.1304614543914795,4.032036304473877,4.035091161727905,4.037879943847656,4.024991273880005,3.9826669692993164,3.9088666439056396,3.618623733520508,431.7424805164337
57,2.8257720470428467,3.2832086086273193,3.634503126144409,3.613452196121216,4.566923379898071,3.9995839595794678,3.997337818145752,4.001689672470093,4.007213354110718,4.006181001663208,3.9571754932403564,3.886774778366089,435.2359266281128
58,2.7975594997406006,3.288407325744629,3.4822347164154053,3.7146408557891846,3.8723926544189453,3.8953332901000977,3.9159467220306396,3.8948404788970947,3.897920846939087,3.89544939994812,3.924057722091675,3.8782408237457275,327.1140806674957
59,3.3375790119171143,3.8141677379608154,4.402617692947388,4.480306148529053,4.701567649841309,4.774676084518433,4.778216123580933,4.74400782585144,4.739906311035156,4.688817977905273,4.599360227584839,4.55609130859375,1875.0644228458405
60,2.937307119369507,3.38348650932312,3.560340166091919,3.769153356552124,3.9440512657165527,3.96502947807312,3.952720880508423,3.946828842163086,3.95017147064209,3.9643454551696777,3.964642286300659,3.78367018699646,326.5291221141815
61,2.7786097526550293,3.3173820972442627,3.5402700901031494,3.7338006496429443,6.250224351882935,4.0561816692352295,4.050498962402344,4.058204174041748,4.0625505447387695,4.048285484313965,4.006679058074951,3.9191951751708984,435.03524351119995
62,3.387305736541748,3.8205504417419434,4.391258239746094,4.508987665176392,4.812860012054443,4.871147632598877,4.938856363296509,4.968170881271362,4.9726128578186035,4.901765584945679,4.895050048828125,4.8376219272613525,1760.5237429141998
63,2.8451144695281982,3.242351531982422,3.401017189025879,3.6216468811035156,4.08384895324707,4.873664855957031,3.931154727935791,3.8103039264678955,3.7890257835388184,3.79288649559021,3.8008100986480713,3.7029032707214355,428.74096965789795
64,2.831439971923828,3.3585169315338135,3.586399555206299,3.76200795173645,5.741255521774292,4.1150734424591064,4.111683368682861,4.113073110580444,4.116482734680176,4.315824747085571,4.0443503856658936,3.9168617725372314,434.79343581199646
65,2.908740282058716,3.345940113067627,3.5894291400909424,7.140230178833008,4.119075059890747,4.074975967407227,4.072259426116943,4.084232807159424,4.066035270690918,4.024042844772339,3.936553955078125,3.5620017051696777,430.7444326877594
66,3.529370069503784,3.999284029006958,4.534583568572998,4.718791961669922,5.0272536277771,5.057037591934204,5.0720391273498535,5.0604963302612305,4.999423265457153,4.9408440589904785,4.891714572906494,4.7293994426727295,1769.466510772705
67,2.8682198524475098,3.3204967975616455,3.6286351680755615,3.6952414512634277,3.9274961948394775,3.9422245025634766,3.9538936614990234,3.9788453578948975,3.9614148139953613,3.9611897468566895,3.959456443786621,3.9861552715301514,295.0913894176483
68,3.5015571117401123,3.9988484382629395,4.606418609619141,4.768712043762207,5.036081790924072,5.262000799179077,5.041134834289551,4.983765125274658,4.989077568054199,4.954831600189209,4.804137706756592,4.565767049789429,1876.0338912010193
69,3.3179948329925537,3.723991632461548,4.2775139808654785,4.276482820510864,4.535632371902466,4.662215948104858,4.702901363372803,4.9668262004852295,4.862274885177612,4.964583396911621,4.9785332679748535,4.9750518798828125,1678.609426021576
70,3.573909044265747,4.021499872207642,4.584206581115723,4.760386228561401,5.046197414398193,5.117596626281738,5.116910219192505,5.103440523147583,5.016573667526245,4.984489679336548,4.905807733535767,4.725700616836548,1763.2203121185303
