Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49
441,[1433.0],[668.0],[800.0],[1455.0],[504.0],[1108.0],[46.0],[1053.0],[495.0],[1077.0],[94.0],[84.0],[1474.0],[1095.0],[1299.0],[530.0],[254.0],[1258.0],[1468.0],[631.0],[822.0],[687.0],[554.0],[77.0],[257.0],[702.0],[137.0],[1013.0],[257.0],[1371.0],[1385.0],[1101.0],[478.0],[351.0],[586.0],[493.0],[800.0],[1214.0],[108.0],[1336.0],[603.0],[281.0],[411.0],[583.0],[703.0],[1020.0],[940.0],[859.0],[1484.0],[201.0]
442,[732.0],[875.0],[981.0],[1254.0],[922.0],[1157.0],[1130.0],[842.0],[1398.0],[1214.0],[977.0],[1220.0],[1401.0],[439.0],[1105.0],[1452.0],[846.0],[175.0],[436.0],[620.0],[645.0],[1342.0],[170.0],[652.0],[1386.0],[439.0],[127.0],[1463.0],[358.0],[1327.0],[1343.0],[1197.0],[7.0],[137.0],[157.0],[670.0],[795.0],[1375.0],[370.0],[907.0],[71.0],[22.0],[586.0],[849.0],[35.0],[84.0],[1407.0],[634.0],[278.0],[228.0]
443,[991.0],[300.0],[560.0],[228.0],[1307.0],[321.0],[766.0],[596.0],[3.0],[761.0],[560.0],[529.0],[1296.0],[571.0],[1493.0],[488.0],[807.0],[805.0],[801.0],[1415.0],[1035.0],[495.0],[512.0],[719.0],[668.0],[1241.0],[276.0],[1420.0],[481.0],[421.0],[59.0],[437.0],[1152.0],[337.0],[789.0],[222.0],[257.0],[420.0],[216.0],[435.0],[1212.0],[1336.0],[369.0],[1180.0],[940.0],[759.0],[872.0],[262.0],[1281.0],[1015.0]
444,[88.0],[731.0],[74.0],[395.0],[1294.0],[784.0],[16.0],[1286.0],[1068.0],[759.0],[1242.0],[1262.0],[643.0],[833.0],[959.0],[444.0],[600.0],[833.0],[1305.0],[218.0],[980.0],[323.0],[758.0],[586.0],[1108.0],[1325.0],[1108.0],[1096.0],[1108.0],[307.0],[1294.0],[593.0],[1101.0],[57.0],[983.0],[1258.0],[74.0],[780.0],[776.0],[175.0],[56.0],[194.0],[1079.0],[907.0],[784.0],[266.0],[1208.0],[1038.0],[368.0],[440.0]
445,[951.0],[318.0],[1205.0],[504.0],[1311.0],[195.0],[777.0],[387.0],[618.0],[780.0],[1302.0],[1.0],[983.0],[1318.0],[670.0],[45.0],[1240.0],[1310.0],[867.0],[1216.0],[240.0],[920.0],[156.0],[1439.0],[549.0],[1132.0],[36.0],[732.0],[631.0],[476.0],[216.0],[1238.0],[1350.0],[706.0],[710.0],[1392.0],[819.0],[1468.0],[206.0],[1181.0],[6.0],[49.0],[201.0],[900.0],[113.0],[1262.0],[116.0],[99.0],[267.0],[118.0]
446,[1097.0],[148.0],[1437.0],[905.0],[1077.0],[281.0],[1477.0],[1433.0],[646.0],[46.0],[74.0],[679.0],[1400.0],[881.0],[1391.0],[998.0],[1015.0],[828.0],[1356.0],[405.0],[798.0],[545.0],[796.0],[1317.0],[1190.0],[393.0],[1150.0],[342.0],[315.0],[648.0],[984.0],[769.0],[1020.0],[4.0],[445.0],[1441.0],[82.0],[140.0],[1395.0],[1070.0],[1380.0],[1308.0],[833.0],[313.0],[1208.0],[1080.0],[1315.0],[726.0],[137.0],[182.0]
447,[427.0],[117.0],[1399.0],[1018.0],[1186.0],[902.0],[1256.0],[1126.0],[545.0],[1080.0],[981.0],[1392.0],[528.0],[952.0],[648.0],[1391.0],[859.0],[1262.0],[115.0],[833.0],[753.0],[1142.0],[1230.0],[1135.0],[315.0],[1394.0],[337.0],[1273.0],[35.0],[1016.0],[884.0],[783.0],[1478.0],[307.0],[15.0],[704.0],[9.0],[991.0],[1231.0],[26.0],[1423.0],[13.0],[1067.0],[1181.0],[1081.0],[381.0],[527.0],[32.0],[385.0],[952.0]
448,[1404.0],[1246.0],[296.0],[38.0],[53.0],[1099.0],[890.0],[1310.0],[354.0],[991.0],[818.0],[412.0],[1087.0],[613.0],[438.0],[1375.0],[1242.0],[670.0],[722.0],[15.0],[473.0],[467.0],[881.0],[1442.0],[70.0],[721.0],[16.0],[220.0],[751.0],[77.0],[1284.0],[247.0],[1135.0],[560.0],[92.0],[1105.0],[1036.0],[1305.0],[1184.0],[768.0],[1100.0],[1269.0],[440.0],[961.0],[749.0],[1041.0],[385.0],[201.0],[337.0],[905.0]
449,[84.0],[212.0],[504.0],[176.0],[923.0],[1306.0],[157.0],[1031.0],[895.0],[641.0],[1399.0],[513.0],[958.0],[1469.0],[727.0],[411.0],[182.0],[1065.0],[192.0],[121.0],[381.0],[268.0],[1183.0],[2.0],[167.0],[917.0],[1478.0],[317.0],[482.0],[1080.0],[159.0],[989.0],[1401.0],[5.0],[1439.0],[283.0],[868.0],[464.0],[1284.0],[278.0],[353.0],[1036.0],[952.0],[140.0],[527.0],[1299.0],[368.0],[1434.0],[560.0],[1022.0]
450,[1120.0],[538.0],[214.0],[609.0],[1206.0],[780.0],[71.0],[31.0],[63.0],[648.0],[1205.0],[502.0],[458.0],[175.0],[1471.0],[211.0],[1038.0],[32.0],[1195.0],[1326.0],[1162.0],[170.0],[922.0],[493.0],[481.0],[133.0],[560.0],[1349.0],[113.0],[135.0],[923.0],[1192.0],[1197.0],[1021.0],[434.0],[1436.0],[1189.0],[1270.0],[1032.0],[1105.0],[844.0],[71.0],[99.0],[826.0],[14.0],[798.0],[1042.0],[1238.0],[820.0],[299.0]
451,[970.0],[986.0],[534.0],[373.0],[631.0],[1044.0],[235.0],[672.0],[1407.0],[385.0],[528.0],[488.0],[586.0],[1269.0],[259.0],[1468.0],[981.0],[321.0],[592.0],[77.0],[228.0],[1240.0],[71.0],[418.0],[76.0],[1058.0],[234.0],[1384.0],[52.0],[109.0],[1474.0],[34.0],[650.0],[369.0],[1381.0],[254.0],[768.0],[1195.0],[400.0],[1295.0],[46.0],[19.0],[434.0],[662.0],[120.0],[800.0],[820.0],[434.0],[1437.0],[758.0]
452,[1493.0],[1124.0],[709.0],[1456.0],[611.0],[630.0],[431.0],[979.0],[854.0],[706.0],[1299.0],[7.0],[730.0],[199.0],[247.0],[1079.0],[1022.0],[450.0],[947.0],[897.0],[819.0],[837.0],[1455.0],[1003.0],[1097.0],[860.0],[1261.0],[670.0],[1263.0],[1272.0],[990.0],[126.0],[1296.0],[866.0],[634.0],[869.0],[1122.0],[1041.0],[559.0],[916.0],[1318.0],[110.0],[175.0],[721.0],[1219.0],[1399.0],[57.0],[21.0],[1014.0],[799.0]
453,[280.0],[378.0],[1299.0],[1293.0],[1457.0],[721.0],[761.0],[190.0],[78.0],[1153.0],[296.0],[254.0],[417.0],[124.0],[1386.0],[1493.0],[1401.0],[234.0],[1322.0],[461.0],[440.0],[1186.0],[1311.0],[1034.0],[1487.0],[194.0],[1368.0],[1159.0],[842.0],[1368.0],[75.0],[1346.0],[1261.0],[967.0],[842.0],[83.0],[1150.0],[1487.0],[1094.0],[1256.0],[703.0],[561.0],[770.0],[565.0],[592.0],[1150.0],[375.0],[83.0],[67.0],[846.0]
454,[841.0],[1293.0],[1062.0],[1186.0],[405.0],[198.0],[778.0],[1445.0],[369.0],[1270.0],[6.0],[998.0],[729.0],[19.0],[308.0],[1305.0],[801.0],[317.0],[1493.0],[960.0],[358.0],[1326.0],[1336.0],[156.0],[94.0],[1310.0],[404.0],[1433.0],[191.0],[1034.0],[643.0],[1425.0],[1126.0],[135.0],[1442.0],[436.0],[593.0],[1322.0],[883.0],[728.0],[761.0],[885.0],[299.0],[541.0],[389.0],[74.0],[67.0],[449.0],[438.0],[259.0]
455,[436.0],[1234.0],[1014.0],[986.0],[647.0],[91.0],[1178.0],[3.0],[606.0],[84.0],[1037.0],[1350.0],[1212.0],[1272.0],[712.0],[508.0],[799.0],[1241.0],[1158.0],[1301.0],[702.0],[734.0],[1493.0],[972.0],[850.0],[51.0],[1146.0],[816.0],[135.0],[1241.0],[611.0],[1165.0],[1400.0],[698.0],[365.0],[535.0],[822.0],[366.0],[62.0],[250.0],[505.0],[394.0],[1105.0],[1371.0],[935.0],[25.0],[1028.0],[930.0],[1299.0],[43.0]
456,[489.0],[503.0],[438.0],[1206.0],[986.0],[609.0],[728.0],[995.0],[734.0],[1337.0],[688.0],[234.0],[583.0],[1332.0],[265.0],[517.0],[668.0],[502.0],[745.0],[885.0],[899.0],[1457.0],[53.0],[497.0],[828.0],[1308.0],[315.0],[1215.0],[818.0],[1203.0],[86.0],[1141.0],[1146.0],[1070.0],[68.0],[855.0],[1304.0],[481.0],[880.0],[670.0],[1286.0],[1232.0],[123.0],[910.0],[201.0],[1306.0],[410.0],[704.0],[57.0],[899.0]
457,[1391.0],[1456.0],[431.0],[1077.0],[121.0],[88.0],[1331.0],[239.0],[391.0],[820.0],[493.0],[411.0],[1135.0],[960.0],[682.0],[1124.0],[440.0],[9.0],[14.0],[476.0],[751.0],[1452.0],[26.0],[881.0],[1242.0],[1371.0],[368.0],[1124.0],[1052.0],[1189.0],[833.0],[717.0],[586.0],[1437.0],[88.0],[175.0],[1429.0],[1158.0],[1474.0],[1438.0],[351.0],[83.0],[846.0],[1494.0],[1004.0],[9.0],[1307.0],[809.0],[1399.0],[888.0]
458,[207.0],[942.0],[38.0],[159.0],[1053.0],[214.0],[1244.0],[1268.0],[944.0],[307.0],[1353.0],[272.0],[1380.0],[1176.0],[230.0],[575.0],[1018.0],[325.0],[795.0],[256.0],[1325.0],[293.0],[395.0],[1364.0],[71.0],[1386.0],[1189.0],[1105.0],[1389.0],[51.0],[74.0],[906.0],[481.0],[1109.0],[566.0],[603.0],[980.0],[843.0],[1275.0],[269.0],[202.0],[180.0],[670.0],[464.0],[992.0],[1189.0],[71.0],[754.0],[74.0],[1367.0]
459,[645.0],[530.0],[176.0],[1134.0],[1134.0],[1371.0],[1438.0],[1081.0],[660.0],[1217.0],[534.0],[528.0],[818.0],[1105.0],[549.0],[436.0],[117.0],[616.0],[568.0],[1368.0],[855.0],[1439.0],[631.0],[689.0],[1065.0],[394.0],[774.0],[557.0],[83.0],[690.0],[719.0],[827.0],[34.0],[396.0],[387.0],[616.0],[234.0],[315.0],[1071.0],[317.0],[775.0],[57.0],[1411.0],[1493.0],[867.0],[196.0],[404.0],[1236.0],[1307.0],[175.0]
460,[1265.0],[609.0],[1356.0],[689.0],[897.0],[535.0],[1366.0],[598.0],[1187.0],[1487.0],[1100.0],[1079.0],[353.0],[424.0],[37.0],[115.0],[201.0],[342.0],[260.0],[1391.0],[118.0],[621.0],[651.0],[683.0],[981.0],[1016.0],[1258.0],[596.0],[720.0],[1152.0],[417.0],[248.0],[272.0],[1203.0],[418.0],[600.0],[827.0],[795.0],[643.0],[416.0],[1336.0],[32.0],[505.0],[204.0],[618.0],[1256.0],[1294.0],[181.0],[800.0],[339.0]
461,[211.0],[1461.0],[1337.0],[75.0],[1449.0],[194.0],[107.0],[1494.0],[900.0],[1262.0],[509.0],[508.0],[505.0],[1098.0],[34.0],[33.0],[888.0],[393.0],[1002.0],[671.0],[1394.0],[917.0],[1391.0],[1195.0],[404.0],[789.0],[9.0],[354.0],[1211.0],[1386.0],[1053.0],[1313.0],[1487.0],[790.0],[955.0],[1084.0],[753.0],[1327.0],[99.0],[896.0],[613.0],[964.0],[317.0],[36.0],[61.0],[257.0],[106.0],[590.0],[9.0],[947.0]
462,[45.0],[444.0],[1487.0],[1449.0],[276.0],[337.0],[337.0],[650.0],[330.0],[25.0],[1062.0],[458.0],[82.0],[828.0],[421.0],[1265.0],[1262.0],[1319.0],[203.0],[387.0],[650.0],[492.0],[405.0],[311.0],[325.0],[180.0],[885.0],[1010.0],[1476.0],[885.0],[1317.0],[714.0],[777.0],[1370.0],[201.0],[502.0],[368.0],[1108.0],[1089.0],[597.0],[556.0],[368.0],[372.0],[289.0],[1326.0],[509.0],[641.0],[247.0],[1294.0],[1105.0]
463,[68.0],[176.0],[1183.0],[855.0],[671.0],[1084.0],[321.0],[602.0],[116.0],[481.0],[1319.0],[575.0],[202.0],[449.0],[1213.0],[1195.0],[1221.0],[422.0],[1038.0],[449.0],[1052.0],[867.0],[1256.0],[894.0],[1205.0],[1368.0],[868.0],[1475.0],[1185.0],[1150.0],[583.0],[469.0],[1286.0],[690.0],[1177.0],[68.0],[1141.0],[1002.0],[1429.0],[593.0],[424.0],[842.0],[730.0],[803.0],[1407.0],[36.0],[884.0],[895.0],[1189.0],[37.0]
464,[1006.0],[1335.0],[1153.0],[86.0],[1478.0],[1304.0],[558.0],[732.0],[1021.0],[135.0],[196.0],[1149.0],[111.0],[1065.0],[1425.0],[917.0],[370.0],[1471.0],[1355.0],[594.0],[133.0],[789.0],[112.0],[384.0],[1239.0],[549.0],[74.0],[600.0],[831.0],[549.0],[276.0],[186.0],[1087.0],[665.0],[60.0],[1448.0],[574.0],[421.0],[123.0],[22.0],[111.0],[907.0],[102.0],[16.0],[895.0],[1108.0],[913.0],[179.0],[1150.0],[745.0]
465,[185.0],[560.0],[481.0],[709.0],[1261.0],[1016.0],[1188.0],[365.0],[1378.0],[421.0],[1056.0],[368.0],[1302.0],[670.0],[70.0],[707.0],[1296.0],[368.0],[197.0],[1371.0],[56.0],[617.0],[121.0],[1289.0],[959.0],[907.0],[481.0],[335.0],[1258.0],[1484.0],[2.0],[195.0],[774.0],[818.0],[620.0],[598.0],[850.0],[257.0],[1046.0],[1187.0],[123.0],[234.0],[259.0],[569.0],[449.0],[1353.0],[706.0],[529.0],[884.0],[670.0]
466,[586.0],[211.0],[1455.0],[502.0],[594.0],[1448.0],[696.0],[1187.0],[385.0],[315.0],[689.0],[33.0],[845.0],[434.0],[650.0],[207.0],[1109.0],[409.0],[784.0],[1265.0],[720.0],[592.0],[36.0],[732.0],[296.0],[1318.0],[57.0],[1218.0],[947.0],[1020.0],[175.0],[1180.0],[983.0],[71.0],[156.0],[1265.0],[1099.0],[1355.0],[417.0],[783.0],[26.0],[1258.0],[353.0],[30.0],[116.0],[16.0],[923.0],[854.0],[1304.0],[283.0]
467,[1446.0],[277.0],[609.0],[719.0],[1146.0],[1150.0],[763.0],[961.0],[621.0],[67.0],[304.0],[1429.0],[209.0],[325.0],[854.0],[789.0],[433.0],[860.0],[1428.0],[197.0],[1308.0],[445.0],[715.0],[543.0],[166.0],[445.0],[1250.0],[253.0],[405.0],[70.0],[1478.0],[680.0],[555.0],[801.0],[746.0],[1024.0],[1162.0],[648.0],[770.0],[1269.0],[1216.0],[696.0],[167.0],[1016.0],[854.0],[315.0],[316.0],[946.0],[361.0],[192.0]
468,[473.0],[1014.0],[1020.0],[1317.0],[774.0],[1368.0],[143.0],[603.0],[965.0],[709.0],[918.0],[57.0],[701.0],[317.0],[1327.0],[1338.0],[32.0],[57.0],[594.0],[1445.0],[493.0],[1227.0],[897.0],[1097.0],[1471.0],[1181.0],[1487.0],[658.0],[32.0],[842.0],[1399.0],[826.0],[1425.0],[1023.0],[49.0],[952.0],[57.0],[1035.0],[152.0],[859.0],[519.0],[973.0],[995.0],[714.0],[164.0],[778.0],[307.0],[34.0],[36.0],[317.0]
469,[109.0],[1006.0],[594.0],[117.0],[1250.0],[1024.0],[1304.0],[1132.0],[722.0],[1108.0],[117.0],[917.0],[1034.0],[201.0],[1186.0],[1002.0],[760.0],[1116.0],[1258.0],[434.0],[905.0],[1152.0],[728.0],[951.0],[688.0],[1289.0],[166.0],[894.0],[971.0],[266.0],[1105.0],[313.0],[1149.0],[1484.0],[881.0],[1338.0],[564.0],[614.0],[583.0],[1281.0],[1413.0],[167.0],[1338.0],[1092.0],[385.0],[895.0],[990.0],[1410.0],[214.0],[1441.0]
470,[1214.0],[156.0],[1456.0],[2.0],[279.0],[1189.0],[1163.0],[54.0],[852.0],[234.0],[1343.0],[1444.0],[1164.0],[959.0],[1410.0],[445.0],[664.0],[51.0],[614.0],[191.0],[194.0],[822.0],[576.0],[547.0],[1336.0],[869.0],[800.0],[374.0],[121.0],[76.0],[438.0],[1486.0],[1270.0],[589.0],[837.0],[1012.0],[80.0],[759.0],[741.0],[1192.0],[209.0],[1069.0],[342.0],[885.0],[309.0],[481.0],[1127.0],[562.0],[923.0],[1356.0]
471,[228.0],[1299.0],[500.0],[1003.0],[1439.0],[234.0],[57.0],[1401.0],[268.0],[373.0],[766.0],[1436.0],[822.0],[342.0],[723.0],[35.0],[689.0],[1436.0],[631.0],[239.0],[1081.0],[940.0],[671.0],[117.0],[265.0],[768.0],[1299.0],[174.0],[1038.0],[85.0],[1003.0],[1099.0],[890.0],[1271.0],[1000.0],[859.0],[1399.0],[798.0],[430.0],[1258.0],[1067.0],[598.0],[293.0],[1359.0],[211.0],[1331.0],[1203.0],[679.0],[16.0],[1035.0]
472,[1289.0],[1446.0],[197.0],[1436.0],[1142.0],[1012.0],[1299.0],[1095.0],[820.0],[257.0],[668.0],[789.0],[667.0],[1210.0],[846.0],[841.0],[1205.0],[995.0],[902.0],[201.0],[1185.0],[14.0],[16.0],[1322.0],[534.0],[885.0],[1026.0],[1495.0],[178.0],[381.0],[82.0],[140.0],[68.0],[85.0],[547.0],[983.0],[428.0],[1060.0],[1444.0],[267.0],[1295.0],[1038.0],[1265.0],[8.0],[820.0],[854.0],[611.0],[606.0],[91.0],[222.0]
473,[780.0],[418.0],[1391.0],[972.0],[308.0],[9.0],[1344.0],[951.0],[967.0],[1203.0],[984.0],[1409.0],[1321.0],[450.0],[717.0],[869.0],[1184.0],[262.0],[1225.0],[853.0],[180.0],[282.0],[684.0],[1158.0],[1038.0],[70.0],[214.0],[1293.0],[671.0],[94.0],[1261.0],[1110.0],[1473.0],[760.0],[657.0],[1223.0],[435.0],[1121.0],[1188.0],[1346.0],[449.0],[1169.0],[786.0],[842.0],[1410.0],[1487.0],[1053.0],[944.0],[355.0],[203.0]
474,[118.0],[517.0],[266.0],[1364.0],[211.0],[368.0],[368.0],[164.0],[293.0],[1327.0],[1078.0],[818.0],[300.0],[542.0],[76.0],[374.0],[502.0],[597.0],[280.0],[658.0],[689.0],[1208.0],[245.0],[668.0],[723.0],[593.0],[842.0],[872.0],[859.0],[1385.0],[972.0],[564.0],[235.0],[127.0],[1239.0],[833.0],[1499.0],[381.0],[1278.0],[529.0],[1221.0],[855.0],[508.0],[28.0],[1006.0],[630.0],[690.0],[1425.0],[990.0],[342.0]
475,[311.0],[1214.0],[191.0],[668.0],[170.0],[1223.0],[144.0],[833.0],[859.0],[1035.0],[1413.0],[445.0],[109.0],[1413.0],[299.0],[1355.0],[589.0],[934.0],[793.0],[867.0],[758.0],[852.0],[1438.0],[1495.0],[1062.0],[842.0],[1122.0],[683.0],[1415.0],[798.0],[670.0],[464.0],[56.0],[1385.0],[683.0],[586.0],[495.0],[1050.0],[1409.0],[572.0],[1256.0],[668.0],[1380.0],[950.0],[67.0],[818.0],[276.0],[960.0],[1306.0],[190.0]
476,[400.0],[1442.0],[689.0],[1217.0],[230.0],[800.0],[723.0],[662.0],[1361.0],[690.0],[159.0],[1342.0],[1156.0],[1241.0],[755.0],[1102.0],[400.0],[676.0],[87.0],[806.0],[1036.0],[869.0],[152.0],[795.0],[1000.0],[76.0],[1399.0],[122.0],[999.0],[1242.0],[1146.0],[73.0],[730.0],[519.0],[994.0],[134.0],[1308.0],[1080.0],[143.0],[827.0],[434.0],[1181.0],[668.0],[1456.0],[871.0],[1270.0],[1478.0],[900.0],[1315.0],[853.0]
477,[905.0],[855.0],[381.0],[384.0],[1006.0],[57.0],[234.0],[360.0],[888.0],[1041.0],[1477.0],[375.0],[148.0],[597.0],[94.0],[113.0],[1400.0],[800.0],[748.0],[1091.0],[117.0],[527.0],[577.0],[109.0],[85.0],[783.0],[1270.0],[1315.0],[722.0],[387.0],[1364.0],[1287.0],[1250.0],[916.0],[1097.0],[1262.0],[1014.0],[266.0],[66.0],[32.0],[770.0],[1078.0],[1116.0],[520.0],[176.0],[91.0],[1484.0],[517.0],[611.0],[798.0]
478,[1368.0],[780.0],[853.0],[167.0],[1213.0],[134.0],[466.0],[1190.0],[1038.0],[798.0],[167.0],[869.0],[318.0],[110.0],[201.0],[970.0],[698.0],[682.0],[721.0],[1338.0],[1230.0],[1020.0],[476.0],[1475.0],[1056.0],[1034.0],[574.0],[54.0],[1301.0],[1035.0],[317.0],[366.0],[603.0],[59.0],[1495.0],[1401.0],[913.0],[1150.0],[1342.0],[677.0],[528.0],[1142.0],[436.0],[1268.0],[1307.0],[1410.0],[1261.0],[269.0],[1053.0],[370.0]
479,[322.0],[920.0],[476.0],[1337.0],[755.0],[74.0],[265.0],[711.0],[642.0],[337.0],[75.0],[920.0],[875.0],[393.0],[248.0],[535.0],[883.0],[1386.0],[591.0],[1419.0],[281.0],[778.0],[844.0],[1403.0],[1254.0],[535.0],[239.0],[1042.0],[1207.0],[981.0],[774.0],[1186.0],[729.0],[775.0],[63.0],[1090.0],[278.0],[324.0],[82.0],[1141.0],[1164.0],[768.0],[597.0],[1293.0],[606.0],[991.0],[1146.0],[703.0],[276.0],[485.0]
480,[877.0],[1399.0],[826.0],[1403.0],[1446.0],[71.0],[895.0],[1296.0],[37.0],[420.0],[1323.0],[467.0],[977.0],[265.0],[1242.0],[1476.0],[1258.0],[74.0],[1120.0],[721.0],[668.0],[1219.0],[807.0],[167.0],[1385.0],[1192.0],[991.0],[1245.0],[387.0],[59.0],[1437.0],[1055.0],[1130.0],[250.0],[167.0],[1319.0],[214.0],[156.0],[832.0],[679.0],[1126.0],[1323.0],[283.0],[195.0],[1446.0],[214.0],[85.0],[717.0],[71.0],[381.0]
481,[1016.0],[991.0],[1438.0],[1262.0],[420.0],[1090.0],[1069.0],[439.0],[67.0],[381.0],[458.0],[535.0],[4.0],[440.0],[600.0],[1404.0],[688.0],[1399.0],[36.0],[592.0],[922.0],[784.0],[1436.0],[596.0],[1090.0],[387.0],[83.0],[3.0],[192.0],[257.0],[342.0],[843.0],[77.0],[1336.0],[894.0],[1296.0],[1229.0],[735.0],[920.0],[137.0],[741.0],[859.0],[729.0],[146.0],[593.0],[606.0],[774.0],[416.0],[1478.0],[433.0]
482,[1459.0],[467.0],[1070.0],[1153.0],[1293.0],[364.0],[653.0],[420.0],[13.0],[560.0],[86.0],[1240.0],[5.0],[723.0],[606.0],[1084.0],[1297.0],[265.0],[101.0],[512.0],[394.0],[777.0],[1221.0],[805.0],[26.0],[94.0],[1445.0],[375.0],[635.0],[1205.0],[1250.0],[1309.0],[1212.0],[844.0],[965.0],[364.0],[1236.0],[25.0],[164.0],[569.0],[667.0],[288.0],[117.0],[741.0],[944.0],[1287.0],[1250.0],[621.0],[202.0],[191.0]
483,[758.0],[74.0],[827.0],[805.0],[176.0],[1336.0],[854.0],[963.0],[259.0],[1213.0],[157.0],[1452.0],[980.0],[934.0],[981.0],[120.0],[1087.0],[1100.0],[427.0],[277.0],[167.0],[935.0],[1015.0],[1239.0],[59.0],[1346.0],[780.0],[1496.0],[1445.0],[216.0],[267.0],[428.0],[279.0],[216.0],[668.0],[722.0],[784.0],[881.0],[919.0],[1038.0],[760.0],[1133.0],[409.0],[57.0],[609.0],[777.0],[279.0],[513.0],[1385.0],[597.0]
484,[1371.0],[1270.0],[728.0],[1097.0],[1041.0],[240.0],[964.0],[1318.0],[32.0],[884.0],[1097.0],[1084.0],[497.0],[299.0],[434.0],[1218.0],[665.0],[31.0],[16.0],[14.0],[1311.0],[902.0],[77.0],[1433.0],[364.0],[1445.0],[704.0],[38.0],[256.0],[1108.0],[597.0],[1121.0],[476.0],[1014.0],[583.0],[1135.0],[316.0],[1189.0],[467.0],[817.0],[458.0],[387.0],[374.0],[976.0],[1294.0],[944.0],[727.0],[896.0],[1164.0],[258.0]
485,[1005.0],[1240.0],[117.0],[647.0],[609.0],[358.0],[462.0],[276.0],[561.0],[502.0],[719.0],[814.0],[866.0],[669.0],[944.0],[1448.0],[1275.0],[549.0],[842.0],[203.0],[907.0],[890.0],[866.0],[1002.0],[49.0],[1242.0],[387.0],[1028.0],[594.0],[296.0],[727.0],[731.0],[1380.0],[1423.0],[545.0],[240.0],[529.0],[540.0],[262.0],[714.0],[1321.0],[466.0],[689.0],[1188.0],[728.0],[1055.0],[308.0],[556.0],[111.0],[197.0]
486,[1328.0],[1436.0],[798.0],[828.0],[1214.0],[26.0],[1410.0],[682.0],[370.0],[1449.0],[1133.0],[1028.0],[1456.0],[682.0],[380.0],[354.0],[983.0],[1299.0],[1044.0],[238.0],[1097.0],[992.0],[182.0],[983.0],[216.0],[826.0],[1214.0],[624.0],[239.0],[239.0],[384.0],[495.0],[717.0],[26.0],[117.0],[84.0],[859.0],[137.0],[726.0],[513.0],[650.0],[117.0],[422.0],[71.0],[1214.0],[890.0],[230.0],[500.0],[59.0],[257.0]
487,[721.0],[1487.0],[91.0],[1239.0],[1327.0],[751.0],[110.0],[613.0],[1216.0],[266.0],[616.0],[1448.0],[311.0],[846.0],[420.0],[614.0],[775.0],[190.0],[83.0],[784.0],[53.0],[1361.0],[502.0],[1404.0],[240.0],[613.0],[80.0],[504.0],[1356.0],[315.0],[934.0],[324.0],[1429.0],[1284.0],[417.0],[1400.0],[106.0],[767.0],[822.0],[337.0],[1188.0],[1445.0],[958.0],[711.0],[884.0],[741.0],[1213.0],[22.0],[866.0],[206.0]
488,[352.0],[1452.0],[1457.0],[1142.0],[421.0],[52.0],[217.0],[1478.0],[973.0],[368.0],[1317.0],[1048.0],[698.0],[144.0],[900.0],[1024.0],[1462.0],[723.0],[387.0],[401.0],[1181.0],[235.0],[5.0],[828.0],[77.0],[1084.0],[91.0],[410.0],[197.0],[688.0],[308.0],[378.0],[1057.0],[199.0],[78.0],[358.0],[394.0],[571.0],[896.0],[195.0],[201.0],[783.0],[493.0],[143.0],[504.0],[428.0],[755.0],[852.0],[209.0],[594.0]
489,[1147.0],[598.0],[1141.0],[1065.0],[704.0],[1295.0],[1021.0],[283.0],[433.0],[1469.0],[1096.0],[410.0],[1293.0],[31.0],[1156.0],[389.0],[958.0],[71.0],[1157.0],[174.0],[1239.0],[309.0],[825.0],[1000.0],[339.0],[827.0],[1446.0],[510.0],[120.0],[602.0],[266.0],[1068.0],[248.0],[1302.0],[689.0],[36.0],[902.0],[267.0],[1434.0],[1190.0],[103.0],[1096.0],[650.0],[1336.0],[780.0],[235.0],[25.0],[7.0],[216.0],[1108.0]
490,[842.0],[481.0],[876.0],[84.0],[648.0],[1052.0],[669.0],[1216.0],[1307.0],[1020.0],[1239.0],[1024.0],[1289.0],[964.0],[1217.0],[1060.0],[790.0],[1392.0],[704.0],[1190.0],[631.0],[721.0],[895.0],[1355.0],[358.0],[1135.0],[741.0],[1254.0],[806.0],[481.0],[822.0],[540.0],[1444.0],[1295.0],[82.0],[374.0],[674.0],[183.0],[1240.0],[1057.0],[102.0],[704.0],[1493.0],[268.0],[923.0],[900.0],[420.0],[1269.0],[844.0],[664.0]
