Iteration,Sim_0,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,Sim_6,Sim_7,Sim_8,Sim_9,Sim_10,Sim_11,Sim_12,Sim_13,Sim_14,Sim_15,Sim_16,Sim_17,Sim_18,Sim_19,Sim_20,Sim_21,Sim_22,Sim_23,Sim_24,Sim_25,Sim_26,Sim_27,Sim_28,Sim_29,Sim_30,Sim_31,Sim_32,Sim_33,Sim_34,Sim_35,Sim_36,Sim_37,Sim_38,Sim_39,Sim_40,Sim_41,Sim_42,Sim_43,Sim_44,Sim_45,Sim_46,Sim_47,Sim_48,Sim_49,Sim_50,Sim_51,Sim_52,Sim_53,Sim_54,Sim_55,Sim_56,Sim_57,Sim_58,Sim_59,Sim_60,Sim_61,Sim_62,Sim_63,Sim_64,Sim_65,Sim_66,Sim_67,Sim_68,Sim_69,Sim_70,Sim_71,Sim_72,Sim_73,Sim_74,Sim_75,Sim_76,Sim_77,Sim_78,Sim_79,Sim_80,Sim_81,Sim_82,Sim_83,Sim_84,Sim_85,Sim_86,Sim_87,Sim_88,Sim_89,Sim_90,Sim_91,Sim_92,Sim_93,Sim_94,Sim_95,Sim_96,Sim_97,Sim_98,Sim_99,Sim_100,Sim_101,Sim_102,Sim_103,Sim_104,Sim_105,Sim_106,Sim_107,Sim_108,Sim_109,Sim_110,Sim_111,Sim_112,Sim_113,Sim_114,Sim_115,Sim_116,Sim_117,Sim_118,Sim_119,Sim_120,Sim_121,Sim_122,Sim_123,Sim_124
851,[962.0],[1406.0],[1294.0],[528.0],[454.0],[854.0],[1306.0],[598.0],[1406.0],[97.0],[1064.0],[1294.0],[588.0],[591.0],[528.0],[795.0],[143.0],[191.0],[572.0],[520.0],[106.0],[699.0],[286.0],[1306.0],[547.0],[962.0],[566.0],[591.0],[1034.0],[1406.0],[1285.0],[141.0],[974.0],[751.0],[1333.0],[1241.0],[611.0],[860.0],[528.0],[1285.0],[1294.0],[772.0],[734.0],[563.0],[817.0],[1306.0],[114.0],[141.0],[588.0],[572.0],[542.0],[772.0],[1040.0],[286.0],[974.0],[785.0],[279.0],[549.0],[1116.0],[516.0],[1164.0],[572.0],[111.0],[143.0],[1406.0],[141.0],[1415.0],[286.0],[279.0],[557.0],[611.0],[962.0],[279.0],[286.0],[106.0],[520.0],[1406.0],[34.0],[1290.0],[1406.0],[772.0],[752.0],[591.0],[1406.0],[97.0],[528.0],[528.0],[849.0],[1426.0],[520.0],[333.0],[1316.0],[286.0],[860.0],[31.0],[598.0],[1285.0],[772.0],[357.0],[1173.0],[598.0],[1164.0],[1164.0],[1080.0],[1401.0],[286.0],[1306.0],[572.0],[187.0],[528.0],[111.0],[645.0],[1080.0],[542.0],[710.0],[785.0],[1080.0],[1294.0],[370.0],[1406.0],[598.0],[772.0],[1285.0],[1406.0],[817.0]
852,[617.0],[1164.0],[253.0],[520.0],[1420.0],[724.0],[591.0],[974.0],[772.0],[785.0],[1454.0],[1406.0],[871.0],[785.0],[1294.0],[1455.0],[286.0],[543.0],[1299.0],[1299.0],[671.0],[1091.0],[1299.0],[785.0],[871.0],[1241.0],[421.0],[1306.0],[621.0],[1164.0],[591.0],[591.0],[1173.0],[546.0],[622.0],[974.0],[356.0],[705.0],[1294.0],[1164.0],[1164.0],[705.0],[388.0],[1358.0],[1080.0],[141.0],[276.0],[1119.0],[752.0],[469.0],[817.0],[812.0],[622.0],[279.0],[1173.0],[542.0],[572.0],[1215.0],[169.0],[90.0],[1294.0],[1299.0],[1434.0],[469.0],[772.0],[1285.0],[261.0],[160.0],[572.0],[225.0],[1015.0],[1080.0],[572.0],[279.0],[1152.0],[279.0],[772.0],[33.0],[943.0],[1119.0],[812.0],[116.0],[785.0],[772.0],[542.0],[520.0],[1294.0],[131.0],[1289.0],[1299.0],[598.0],[996.0],[697.0],[1406.0],[1070.0],[547.0],[97.0],[812.0],[1333.0],[97.0],[617.0],[812.0],[860.0],[221.0],[1496.0],[279.0],[812.0],[1299.0],[206.0],[1294.0],[1434.0],[1399.0],[97.0],[1306.0],[1116.0],[542.0],[1241.0],[705.0],[1156.0],[1164.0],[617.0],[812.0],[591.0],[705.0],[974.0]
853,[1241.0],[772.0],[1406.0],[1294.0],[702.0],[734.0],[785.0],[1173.0],[520.0],[542.0],[355.0],[772.0],[611.0],[542.0],[705.0],[722.0],[279.0],[497.0],[528.0],[160.0],[357.0],[921.0],[279.0],[542.0],[962.0],[598.0],[130.0],[785.0],[77.0],[860.0],[785.0],[785.0],[817.0],[735.0],[143.0],[598.0],[355.0],[572.0],[1406.0],[591.0],[1406.0],[812.0],[531.0],[683.0],[221.0],[1119.0],[967.0],[253.0],[333.0],[17.0],[1080.0],[1285.0],[106.0],[572.0],[97.0],[1173.0],[469.0],[1006.0],[635.0],[711.0],[1406.0],[160.0],[588.0],[17.0],[705.0],[1119.0],[1205.0],[697.0],[160.0],[1075.0],[742.0],[1241.0],[528.0],[572.0],[531.0],[572.0],[812.0],[394.0],[219.0],[253.0],[1285.0],[262.0],[1306.0],[860.0],[1306.0],[1294.0],[1406.0],[1078.0],[558.0],[1406.0],[617.0],[936.0],[469.0],[705.0],[1325.0],[871.0],[591.0],[1285.0],[622.0],[1306.0],[111.0],[860.0],[520.0],[1241.0],[1297.0],[697.0],[1285.0],[160.0],[172.0],[1406.0],[547.0],[278.0],[221.0],[817.0],[1173.0],[1173.0],[221.0],[1406.0],[1028.0],[860.0],[111.0],[1285.0],[785.0],[772.0],[1080.0]
854,[974.0],[860.0],[1164.0],[1406.0],[541.0],[756.0],[542.0],[617.0],[1299.0],[817.0],[276.0],[812.0],[356.0],[141.0],[1406.0],[1203.0],[469.0],[1401.0],[160.0],[697.0],[1333.0],[294.0],[160.0],[817.0],[617.0],[617.0],[1227.0],[542.0],[291.0],[705.0],[542.0],[1119.0],[1080.0],[401.0],[286.0],[1173.0],[871.0],[528.0],[1119.0],[785.0],[772.0],[520.0],[818.0],[261.0],[1241.0],[542.0],[790.0],[591.0],[611.0],[528.0],[1241.0],[160.0],[143.0],[528.0],[817.0],[97.0],[17.0],[489.0],[1438.0],[1375.0],[860.0],[528.0],[547.0],[286.0],[812.0],[591.0],[320.0],[469.0],[528.0],[702.0],[135.0],[221.0],[1294.0],[528.0],[671.0],[528.0],[860.0],[472.0],[1431.0],[1164.0],[520.0],[43.0],[542.0],[705.0],[817.0],[1406.0],[772.0],[1161.0],[154.0],[772.0],[111.0],[699.0],[279.0],[772.0],[59.0],[617.0],[1306.0],[591.0],[143.0],[141.0],[1434.0],[1285.0],[1299.0],[974.0],[81.0],[469.0],[141.0],[528.0],[1486.0],[772.0],[588.0],[1080.0],[1306.0],[141.0],[470.0],[97.0],[598.0],[772.0],[117.0],[705.0],[1434.0],[1164.0],[1119.0],[812.0],[221.0]
855,[111.0],[705.0],[772.0],[772.0],[1086.0],[72.0],[817.0],[111.0],[160.0],[1306.0],[1320.0],[520.0],[355.0],[1119.0],[772.0],[645.0],[572.0],[1018.0],[1294.0],[469.0],[622.0],[367.0],[697.0],[141.0],[1241.0],[111.0],[477.0],[817.0],[149.0],[772.0],[817.0],[253.0],[97.0],[114.0],[279.0],[97.0],[116.0],[1294.0],[812.0],[860.0],[860.0],[1285.0],[104.0],[360.0],[974.0],[253.0],[1176.0],[785.0],[356.0],[1294.0],[221.0],[591.0],[531.0],[1294.0],[1306.0],[1306.0],[528.0],[859.0],[975.0],[1006.0],[772.0],[697.0],[871.0],[279.0],[1285.0],[785.0],[207.0],[279.0],[697.0],[120.0],[356.0],[598.0],[1406.0],[1294.0],[357.0],[1294.0],[1285.0],[1215.0],[819.0],[772.0],[1299.0],[333.0],[141.0],[812.0],[141.0],[772.0],[812.0],[122.0],[1062.0],[812.0],[547.0],[628.0],[572.0],[520.0],[856.0],[962.0],[785.0],[785.0],[286.0],[1119.0],[588.0],[705.0],[160.0],[1173.0],[18.0],[17.0],[591.0],[1294.0],[470.0],[812.0],[871.0],[843.0],[598.0],[1119.0],[1408.0],[817.0],[974.0],[520.0],[855.0],[772.0],[871.0],[591.0],[253.0],[520.0],[1173.0]
856,[1173.0],[812.0],[812.0],[812.0],[1178.0],[388.0],[141.0],[97.0],[812.0],[1080.0],[1170.0],[1285.0],[962.0],[253.0],[812.0],[400.0],[528.0],[475.0],[1406.0],[17.0],[143.0],[1425.0],[572.0],[1119.0],[111.0],[1434.0],[1185.0],[1080.0],[455.0],[520.0],[1080.0],[1164.0],[221.0],[58.0],[572.0],[1306.0],[262.0],[1406.0],[253.0],[705.0],[812.0],[591.0],[1152.0],[1257.0],[598.0],[1164.0],[235.0],[542.0],[547.0],[1406.0],[598.0],[785.0],[286.0],[1406.0],[141.0],[817.0],[1048.0],[462.0],[558.0],[1317.0],[812.0],[469.0],[962.0],[1048.0],[591.0],[253.0],[179.0],[17.0],[1294.0],[719.0],[355.0],[974.0],[772.0],[160.0],[1333.0],[1299.0],[705.0],[1235.0],[1143.0],[812.0],[591.0],[982.0],[817.0],[1285.0],[1119.0],[812.0],[1164.0],[212.0],[1261.0],[1285.0],[1434.0],[1.0],[528.0],[1299.0],[221.0],[111.0],[542.0],[860.0],[17.0],[785.0],[547.0],[520.0],[572.0],[598.0],[306.0],[572.0],[785.0],[697.0],[364.0],[520.0],[962.0],[879.0],[141.0],[1080.0],[809.0],[1080.0],[617.0],[812.0],[1236.0],[520.0],[588.0],[860.0],[1164.0],[1285.0],[598.0]
857,[97.0],[1285.0],[860.0],[1299.0],[1337.0],[818.0],[1080.0],[1434.0],[1285.0],[221.0],[1497.0],[591.0],[1241.0],[817.0],[1285.0],[1466.0],[1294.0],[657.0],[772.0],[1048.0],[286.0],[1147.0],[469.0],[1080.0],[1434.0],[974.0],[191.0],[221.0],[735.0],[1299.0],[97.0],[542.0],[1306.0],[864.0],[528.0],[141.0],[962.0],[520.0],[1285.0],[520.0],[1285.0],[1299.0],[1431.0],[53.0],[1173.0],[817.0],[511.0],[817.0],[355.0],[772.0],[974.0],[542.0],[279.0],[469.0],[1119.0],[1080.0],[1040.0],[516.0],[357.0],[48.0],[705.0],[1294.0],[1241.0],[1040.0],[520.0],[542.0],[1151.0],[572.0],[1406.0],[1015.0],[116.0],[617.0],[812.0],[697.0],[622.0],[1406.0],[591.0],[906.0],[205.0],[1285.0],[785.0],[397.0],[1119.0],[591.0],[1080.0],[1299.0],[1285.0],[297.0],[335.0],[160.0],[588.0],[205.0],[17.0],[812.0],[202.0],[1434.0],[141.0],[705.0],[279.0],[542.0],[611.0],[1299.0],[528.0],[617.0],[1332.0],[528.0],[542.0],[1406.0],[258.0],[1285.0],[611.0],[694.0],[617.0],[253.0],[126.0],[221.0],[1173.0],[1285.0],[545.0],[812.0],[611.0],[785.0],[542.0],[1299.0],[617.0]
858,[1434.0],[591.0],[1285.0],[1285.0],[281.0],[1152.0],[221.0],[588.0],[591.0],[598.0],[818.0],[1299.0],[116.0],[1080.0],[591.0],[554.0],[1406.0],[109.0],[812.0],[1040.0],[279.0],[284.0],[17.0],[221.0],[588.0],[1173.0],[485.0],[598.0],[394.0],[160.0],[221.0],[860.0],[141.0],[315.0],[1294.0],[617.0],[1241.0],[1299.0],[591.0],[1299.0],[705.0],[785.0],[129.0],[1256.0],[617.0],[860.0],[1147.0],[1164.0],[871.0],[1048.0],[617.0],[817.0],[572.0],[772.0],[253.0],[221.0],[106.0],[588.0],[1333.0],[39.0],[520.0],[1406.0],[974.0],[572.0],[1299.0],[1164.0],[928.0],[1048.0],[772.0],[742.0],[262.0],[111.0],[1285.0],[1406.0],[143.0],[772.0],[520.0],[1123.0],[760.0],[860.0],[542.0],[1324.0],[1080.0],[520.0],[221.0],[160.0],[591.0],[1066.0],[1066.0],[697.0],[611.0],[235.0],[1294.0],[160.0],[284.0],[588.0],[1119.0],[542.0],[572.0],[253.0],[871.0],[591.0],[1294.0],[111.0],[84.0],[1048.0],[1119.0],[469.0],[450.0],[591.0],[356.0],[62.0],[111.0],[221.0],[484.0],[598.0],[97.0],[1299.0],[1139.0],[1285.0],[962.0],[542.0],[817.0],[591.0],[97.0]
859,[588.0],[520.0],[705.0],[160.0],[563.0],[1389.0],[1119.0],[611.0],[785.0],[141.0],[142.0],[160.0],[974.0],[1164.0],[520.0],[924.0],[772.0],[1450.0],[697.0],[106.0],[572.0],[138.0],[528.0],[253.0],[974.0],[588.0],[105.0],[141.0],[1108.0],[812.0],[598.0],[817.0],[1119.0],[1173.0],[1406.0],[1119.0],[974.0],[160.0],[785.0],[542.0],[520.0],[160.0],[1197.0],[246.0],[111.0],[705.0],[753.0],[1080.0],[962.0],[1040.0],[1173.0],[1080.0],[528.0],[812.0],[1080.0],[141.0],[531.0],[1267.0],[1406.0],[69.0],[1285.0],[772.0],[1173.0],[528.0],[785.0],[860.0],[205.0],[528.0],[812.0],[135.0],[752.0],[1434.0],[591.0],[772.0],[286.0],[812.0],[1299.0],[1072.0],[560.0],[591.0],[160.0],[225.0],[253.0],[785.0],[598.0],[697.0],[785.0],[62.0],[244.0],[591.0],[356.0],[1177.0],[1048.0],[697.0],[459.0],[611.0],[253.0],[520.0],[528.0],[1164.0],[355.0],[785.0],[1406.0],[1434.0],[1010.0],[1040.0],[253.0],[772.0],[806.0],[1299.0],[355.0],[229.0],[1434.0],[1164.0],[594.0],[617.0],[111.0],[160.0],[1322.0],[1299.0],[1241.0],[817.0],[860.0],[160.0],[111.0]
860,[1306.0],[785.0],[591.0],[591.0],[587.0],[671.0],[598.0],[356.0],[542.0],[1119.0],[450.0],[785.0],[262.0],[221.0],[785.0],[260.0],[812.0],[1177.0],[469.0],[1406.0],[528.0],[585.0],[1048.0],[1164.0],[611.0],[97.0],[708.0],[1119.0],[75.0],[697.0],[1306.0],[1080.0],[598.0],[646.0],[772.0],[111.0],[1173.0],[772.0],[542.0],[817.0],[591.0],[697.0],[671.0],[964.0],[97.0],[1080.0],[1071.0],[860.0],[1241.0],[812.0],[111.0],[221.0],[1294.0],[17.0],[221.0],[598.0],[1294.0],[784.0],[772.0],[489.0],[1299.0],[17.0],[611.0],[1294.0],[160.0],[705.0],[785.0],[1294.0],[469.0],[752.0],[333.0],[588.0],[785.0],[469.0],[279.0],[1285.0],[785.0],[333.0],[833.0],[785.0],[817.0],[1075.0],[598.0],[542.0],[253.0],[1285.0],[542.0],[1070.0],[896.0],[469.0],[355.0],[986.0],[1406.0],[469.0],[131.0],[356.0],[817.0],[817.0],[1406.0],[860.0],[116.0],[542.0],[697.0],[588.0],[42.0],[1294.0],[1164.0],[812.0],[168.0],[160.0],[116.0],[635.0],[588.0],[598.0],[319.0],[1306.0],[1306.0],[591.0],[876.0],[591.0],[974.0],[1080.0],[1080.0],[785.0],[1434.0]
861,[611.0],[542.0],[785.0],[785.0],[212.0],[357.0],[617.0],[355.0],[817.0],[617.0],[389.0],[697.0],[1173.0],[860.0],[542.0],[679.0],[591.0],[648.0],[1285.0],[772.0],[1294.0],[316.0],[1294.0],[860.0],[356.0],[1306.0],[906.0],[253.0],[642.0],[469.0],[141.0],[705.0],[617.0],[1026.0],[812.0],[253.0],[43.0],[812.0],[817.0],[1080.0],[785.0],[542.0],[724.0],[1345.0],[1434.0],[221.0],[1132.0],[705.0],[116.0],[1285.0],[1434.0],[697.0],[1406.0],[1048.0],[598.0],[1119.0],[1406.0],[1175.0],[204.0],[196.0],[591.0],[1048.0],[356.0],[106.0],[697.0],[520.0],[1297.0],[1040.0],[17.0],[333.0],[43.0],[1173.0],[469.0],[812.0],[572.0],[160.0],[542.0],[470.0],[1442.0],[705.0],[697.0],[547.0],[617.0],[1299.0],[617.0],[591.0],[860.0],[191.0],[967.0],[17.0],[871.0],[105.0],[1040.0],[17.0],[1116.0],[1241.0],[1164.0],[1080.0],[772.0],[817.0],[262.0],[160.0],[469.0],[611.0],[1440.0],[106.0],[860.0],[1285.0],[767.0],[785.0],[1241.0],[492.0],[611.0],[617.0],[846.0],[111.0],[1434.0],[785.0],[169.0],[160.0],[356.0],[221.0],[221.0],[542.0],[1306.0]
862,[356.0],[1299.0],[542.0],[542.0],[790.0],[1333.0],[253.0],[1306.0],[1080.0],[111.0],[1493.0],[469.0],[43.0],[598.0],[1299.0],[1134.0],[17.0],[6.0],[591.0],[812.0],[1406.0],[1310.0],[1040.0],[598.0],[355.0],[611.0],[1339.0],[617.0],[39.0],[17.0],[617.0],[520.0],[253.0],[5.0],[1285.0],[1434.0],[982.0],[1285.0],[1164.0],[160.0],[542.0],[817.0],[357.0],[1379.0],[1306.0],[598.0],[1200.0],[221.0],[974.0],[591.0],[588.0],[598.0],[772.0],[1040.0],[617.0],[617.0],[104.0],[846.0],[812.0],[491.0],[785.0],[812.0],[97.0],[531.0],[469.0],[1299.0],[1131.0],[1406.0],[1285.0],[880.0],[547.0],[97.0],[542.0],[17.0],[104.0],[591.0],[817.0],[557.0],[304.0],[520.0],[1080.0],[880.0],[1164.0],[817.0],[1164.0],[785.0],[817.0],[511.0],[438.0],[785.0],[116.0],[991.0],[772.0],[1285.0],[162.0],[974.0],[1080.0],[221.0],[1048.0],[1080.0],[962.0],[817.0],[772.0],[356.0],[1205.0],[1406.0],[705.0],[17.0],[19.0],[697.0],[262.0],[286.0],[356.0],[860.0],[1264.0],[1434.0],[588.0],[542.0],[1491.0],[785.0],[1173.0],[598.0],[598.0],[697.0],[588.0]
863,[355.0],[817.0],[817.0],[817.0],[100.0],[622.0],[1164.0],[116.0],[697.0],[1434.0],[1264.0],[542.0],[97.0],[617.0],[160.0],[615.0],[785.0],[266.0],[785.0],[1285.0],[772.0],[1107.0],[1406.0],[705.0],[116.0],[141.0],[1344.0],[1164.0],[853.0],[1285.0],[1119.0],[1299.0],[1164.0],[503.0],[104.0],[588.0],[397.0],[697.0],[860.0],[697.0],[817.0],[1080.0],[756.0],[664.0],[588.0],[617.0],[253.0],[520.0],[262.0],[106.0],[611.0],[469.0],[104.0],[106.0],[111.0],[253.0],[772.0],[90.0],[744.0],[656.0],[160.0],[1285.0],[1306.0],[104.0],[542.0],[817.0],[1094.0],[772.0],[591.0],[47.0],[982.0],[1306.0],[817.0],[1285.0],[1431.0],[785.0],[1080.0],[1128.0],[1000.0],[1299.0],[469.0],[871.0],[860.0],[1080.0],[111.0],[469.0],[705.0],[1180.0],[893.0],[542.0],[262.0],[775.0],[1285.0],[591.0],[703.0],[1173.0],[860.0],[598.0],[812.0],[705.0],[43.0],[1080.0],[1040.0],[355.0],[1170.0],[772.0],[520.0],[1048.0],[560.0],[817.0],[43.0],[1046.0],[355.0],[705.0],[943.0],[588.0],[611.0],[697.0],[525.0],[542.0],[355.0],[617.0],[617.0],[817.0],[611.0]
864,[116.0],[160.0],[520.0],[697.0],[70.0],[143.0],[111.0],[262.0],[469.0],[588.0],[546.0],[817.0],[982.0],[111.0],[817.0],[174.0],[542.0],[1056.0],[542.0],[591.0],[812.0],[1308.0],[772.0],[617.0],[262.0],[356.0],[1051.0],[111.0],[48.0],[591.0],[253.0],[221.0],[111.0],[1114.0],[591.0],[1164.0],[97.0],[591.0],[705.0],[469.0],[1299.0],[469.0],[72.0],[799.0],[141.0],[111.0],[1044.0],[598.0],[43.0],[785.0],[356.0],[617.0],[812.0],[1285.0],[1434.0],[111.0],[1431.0],[1051.0],[1445.0],[1428.0],[542.0],[591.0],[355.0],[1406.0],[17.0],[160.0],[18.0],[106.0],[1048.0],[972.0],[397.0],[611.0],[1080.0],[1048.0],[129.0],[542.0],[160.0],[1113.0],[1065.0],[542.0],[221.0],[47.0],[705.0],[221.0],[1434.0],[542.0],[1080.0],[383.0],[1064.0],[817.0],[43.0],[175.0],[591.0],[1048.0],[1442.0],[355.0],[705.0],[1299.0],[1040.0],[221.0],[982.0],[697.0],[812.0],[116.0],[477.0],[531.0],[817.0],[591.0],[1189.0],[469.0],[982.0],[525.0],[116.0],[111.0],[154.0],[141.0],[356.0],[817.0],[403.0],[697.0],[116.0],[705.0],[705.0],[469.0],[141.0]
865,[262.0],[1080.0],[1080.0],[1080.0],[724.0],[286.0],[860.0],[43.0],[17.0],[611.0],[1224.0],[1080.0],[397.0],[705.0],[697.0],[594.0],[1048.0],[291.0],[17.0],[785.0],[1285.0],[1340.0],[812.0],[520.0],[1173.0],[1119.0],[924.0],[1434.0],[1317.0],[1048.0],[1164.0],[160.0],[1434.0],[1364.0],[785.0],[611.0],[1324.0],[785.0],[1080.0],[17.0],[1080.0],[17.0],[1333.0],[403.0],[611.0],[520.0],[1137.0],[617.0],[982.0],[542.0],[355.0],[17.0],[1431.0],[591.0],[588.0],[1434.0],[812.0],[1475.0],[1080.0],[864.0],[817.0],[785.0],[116.0],[1431.0],[1048.0],[1080.0],[259.0],[812.0],[785.0],[480.0],[1324.0],[356.0],[221.0],[1040.0],[1197.0],[697.0],[221.0],[928.0],[1176.0],[160.0],[598.0],[962.0],[111.0],[160.0],[588.0],[817.0],[221.0],[543.0],[1440.0],[1080.0],[982.0],[395.0],[785.0],[1040.0],[1322.0],[116.0],[520.0],[617.0],[1285.0],[520.0],[397.0],[469.0],[1285.0],[262.0],[598.0],[104.0],[1080.0],[785.0],[953.0],[1048.0],[974.0],[622.0],[262.0],[1434.0],[703.0],[611.0],[141.0],[1080.0],[1121.0],[469.0],[97.0],[520.0],[520.0],[1080.0],[1119.0]
866,[43.0],[221.0],[221.0],[221.0],[1114.0],[698.0],[705.0],[982.0],[1048.0],[253.0],[195.0],[221.0],[1324.0],[1434.0],[469.0],[1255.0],[817.0],[74.0],[1048.0],[542.0],[591.0],[1252.0],[1285.0],[1299.0],[97.0],[355.0],[1134.0],[860.0],[717.0],[785.0],[111.0],[598.0],[588.0],[513.0],[1431.0],[356.0],[225.0],[542.0],[520.0],[221.0],[160.0],[221.0],[622.0],[1104.0],[355.0],[1434.0],[562.0],[1299.0],[1173.0],[531.0],[97.0],[111.0],[129.0],[531.0],[611.0],[1164.0],[1285.0],[59.0],[262.0],[1178.0],[697.0],[1040.0],[141.0],[772.0],[1040.0],[221.0],[1116.0],[1285.0],[1040.0],[547.0],[871.0],[141.0],[598.0],[106.0],[528.0],[469.0],[598.0],[701.0],[1182.0],[817.0],[617.0],[972.0],[1434.0],[598.0],[860.0],[1080.0],[598.0],[791.0],[368.0],[1048.0],[962.0],[74.0],[542.0],[785.0],[562.0],[97.0],[221.0],[160.0],[591.0],[598.0],[1324.0],[221.0],[591.0],[97.0],[336.0],[1431.0],[221.0],[542.0],[60.0],[1040.0],[1173.0],[33.0],[43.0],[588.0],[974.0],[356.0],[355.0],[469.0],[958.0],[17.0],[1306.0],[111.0],[1299.0],[598.0],[356.0]
867,[982.0],[697.0],[1299.0],[598.0],[880.0],[279.0],[1434.0],[397.0],[221.0],[1164.0],[586.0],[598.0],[1306.0],[520.0],[17.0],[1085.0],[1080.0],[193.0],[817.0],[531.0],[785.0],[168.0],[591.0],[111.0],[43.0],[116.0],[294.0],[588.0],[512.0],[542.0],[860.0],[617.0],[611.0],[278.0],[542.0],[355.0],[1306.0],[469.0],[221.0],[1048.0],[221.0],[598.0],[143.0],[168.0],[116.0],[588.0],[460.0],[160.0],[397.0],[817.0],[1306.0],[1434.0],[1285.0],[785.0],[356.0],[588.0],[129.0],[1212.0],[817.0],[1432.0],[469.0],[542.0],[1119.0],[812.0],[106.0],[598.0],[43.0],[591.0],[542.0],[122.0],[962.0],[355.0],[617.0],[591.0],[1294.0],[17.0],[697.0],[956.0],[385.0],[1080.0],[111.0],[480.0],[588.0],[617.0],[611.0],[221.0],[617.0],[1362.0],[291.0],[221.0],[397.0],[1056.0],[817.0],[106.0],[274.0],[262.0],[598.0],[111.0],[785.0],[617.0],[225.0],[598.0],[106.0],[43.0],[53.0],[812.0],[598.0],[1040.0],[1328.0],[1080.0],[1306.0],[258.0],[982.0],[520.0],[728.0],[355.0],[116.0],[221.0],[229.0],[1048.0],[141.0],[1299.0],[111.0],[617.0],[355.0]
868,[141.0],[598.0],[598.0],[617.0],[129.0],[572.0],[588.0],[1324.0],[1040.0],[356.0],[725.0],[617.0],[225.0],[1299.0],[1080.0],[272.0],[221.0],[149.0],[1040.0],[104.0],[542.0],[385.0],[785.0],[1434.0],[982.0],[262.0],[679.0],[705.0],[212.0],[1040.0],[1434.0],[111.0],[356.0],[1031.0],[129.0],[860.0],[1075.0],[817.0],[598.0],[598.0],[598.0],[617.0],[286.0],[1474.0],[262.0],[1299.0],[136.0],[111.0],[1324.0],[104.0],[116.0],[588.0],[591.0],[542.0],[355.0],[611.0],[591.0],[193.0],[1340.0],[845.0],[17.0],[817.0],[262.0],[1285.0],[531.0],[617.0],[1390.0],[785.0],[817.0],[181.0],[225.0],[1119.0],[17.0],[785.0],[1406.0],[817.0],[617.0],[254.0],[418.0],[221.0],[1434.0],[1241.0],[520.0],[111.0],[356.0],[17.0],[111.0],[1279.0],[51.0],[1040.0],[1241.0],[165.0],[1080.0],[531.0],[1374.0],[1306.0],[1299.0],[697.0],[542.0],[111.0],[1075.0],[617.0],[531.0],[982.0],[465.0],[1285.0],[617.0],[106.0],[359.0],[221.0],[397.0],[432.0],[397.0],[1299.0],[1231.0],[116.0],[1119.0],[598.0],[1374.0],[817.0],[1119.0],[1434.0],[1434.0],[1048.0],[116.0]
869,[1119.0],[617.0],[617.0],[111.0],[1478.0],[528.0],[520.0],[141.0],[106.0],[860.0],[273.0],[111.0],[1075.0],[160.0],[221.0],[1325.0],[1040.0],[53.0],[1080.0],[1431.0],[531.0],[878.0],[542.0],[588.0],[397.0],[253.0],[199.0],[520.0],[489.0],[106.0],[705.0],[697.0],[860.0],[921.0],[817.0],[705.0],[880.0],[1080.0],[617.0],[617.0],[697.0],[1048.0],[279.0],[163.0],[43.0],[611.0],[788.0],[1434.0],[225.0],[1080.0],[141.0],[1048.0],[1197.0],[817.0],[116.0],[860.0],[785.0],[1070.0],[880.0],[208.0],[1048.0],[106.0],[253.0],[591.0],[817.0],[111.0],[1486.0],[542.0],[1080.0],[45.0],[1075.0],[116.0],[1048.0],[542.0],[724.0],[1048.0],[111.0],[1197.0],[163.0],[697.0],[588.0],[122.0],[1299.0],[1434.0],[355.0],[598.0],[1434.0],[1418.0],[1093.0],[106.0],[1324.0],[975.0],[221.0],[542.0],[801.0],[43.0],[617.0],[1434.0],[106.0],[1299.0],[1241.0],[17.0],[104.0],[397.0],[695.0],[129.0],[1299.0],[531.0],[443.0],[106.0],[1324.0],[364.0],[1324.0],[697.0],[1230.0],[262.0],[262.0],[17.0],[710.0],[1040.0],[253.0],[588.0],[588.0],[111.0],[262.0]
